DIA,Servicios (Kw),KW Gral Planta,Planta (Kw),Agua Planta (Hl),Planta de agua (Hl),Frio (Kw),KW Trafo 10,Produccion (Hl),Totalizador Sistema Kaeser,Aire Producido (M3),Kw Compresores Aire,Hl de Mosto,Aire (Kw),Elaboracion (Kw),Aire Planta (M3),Temp Tq Intermedio,Pta Agua / Eflu (Kw),KW Secador Kaeser,Bodega (Kw),KW Trafo 11,KW Trafo 9,Efluentes (Kw),KW Trafo 5,Agua Cond REC,KW Enfluente Efl,KW Obrador Contratistas,Hl Producido Bodega,KW Cond 5. 6 y 9,KW Planta de Agua,Tot L3. L4 y Planta de CO2,Anio,Mes,Dia,Dia_semana,Temperatura_amb,Tarifa_electrica,estacion
2020-09-16,47207.5,162106.0,78369.16,44141.3,59676.99000000001,30139.0,11946.25,38371.8,66911.0,66911.0,7575.0,9128.0,7928.0,8626.25,53175.34,22.14,2041.0,353.0,7571.25,23530.0,19272.0,855.0,1656.5,222.23,803.0,65.0,13078.05,1101.0,215.0,0.0,2020,9,16,Miercoles,28.896082,266408151.070208,Verano
2020-09-17,48078.0,163078.0,78879.89,41330.0,55272.98,28393.0,11729.0,35394.3,67045.0,67045.0,7564.0,8302.0,7919.0,8395.0,50178.06,22.96,1972.0,355.0,7597.5,22286.0,19035.5,822.0,1137.0,232.49,783.0,58.0,12851.05,1103.0,208.0,0.0,2020,9,17,Jueves,29.471083,266253695.92883202,Verano
2020-09-18,46890.0,163372.0,79032.07,38795.60000000001,49610.56,27718.0,13212.75,31356.8,69361.0,69361.0,7724.0,5983.0,8081.0,8952.75,53857.79,23.81,1921.0,357.0,8496.75,20904.0,18408.0,828.0,1352.0,219.74,783.0,59.0,12138.2,1135.0,206.0,0.0,2020,9,18,Viernes,30.458582,266752960.188416,Verano
2020-09-19,45927.0,160838.0,77640.94,36937.39999999999,47738.2,25603.0,12224.75,30137.7,70550.0,70550.0,7934.0,6286.0,8258.0,8143.75,52944.75,23.61,1890.0,324.0,7614.25,20652.0,18719.5,818.0,1568.0,204.9,779.0,55.0,12432.175,1098.0,204.0,0.0,2020,9,19,Sabado,28.504417,261826074.692141,Verano
2020-09-20,41652.5,132544.0,63819.26,29879.1,34795.43,25065.0,11309.75,22100.2,56475.0,56475.0,6379.0,6461.0,6732.0,8055.75,42250.53,22.53,1745.0,353.0,7233.5,18952.0,14037.75,745.0,1646.5,173.92,707.0,48.0,7456.25,1150.0,205.0,0.0,2020,9,20,Domingo,26.002333,221734620.21633902,Verano
2020-09-21,40072.0,123246.0,59260.09,35473.9,39726.62,25745.0,11024.0,26442.8,53202.0,53202.0,5923.0,7838.0,6316.0,8544.0,39975.85,23.74,1820.0,393.0,7354.75,20126.0,12335.75,733.0,1548.0,190.65,667.0,48.0,9813.3,1119.0,184.0,0.0,2020,9,21,Lunes,25.585665,210147317.243392,Verano
2020-09-22,42713.0,152772.0,73905.67,33765.5,45252.82,26573.0,11548.75,27868.3,60756.0,60756.0,6910.0,3909.0,7267.0,7681.75,47575.8,23.22,1749.0,357.0,7698.5,19624.0,17778.75,720.0,1668.0,178.9,669.0,55.0,9158.65,1144.0,211.0,0.0,2020,9,22,Martes,25.577333,247715535.901696,Verano
2020-09-23,43394.0,144904.0,69724.43,30146.9,38064.22,24696.0,10962.75,24681.1,63571.0,63571.0,7274.0,4912.0,7623.0,7678.75,46512.44,21.64,1684.0,349.0,7110.5,19516.0,15555.75,666.0,1633.0,188.46,601.0,65.0,7780.45,1122.0,217.0,0.0,2020,9,23,Miercoles,25.03775,237657824.093184,Otoño
2020-09-24,40052.0,118132.0,56465.47,28370.1,31853.82,25415.0,8647.75,23369.3,60531.0,60531.0,7157.0,4053.0,7435.0,5553.75,40209.53,23.37,1533.0,278.0,5286.5,20408.0,11717.75,562.0,1664.0,174.91,510.0,57.0,5576.924999999999,1138.0,191.0,0.0,2020,9,24,Jueves,25.516916,200415867.63673598,Otoño
2020-09-25,41364.0,143048.0,68545.74,32166.3,43091.5,27652.0,7544.0,26095.3,58589.0,58589.0,6409.0,4077.0,6763.0,4668.0,47369.74000000001,23.03,1689.0,354.0,4724.75,19246.0,17438.75,674.0,1663.0,163.46,627.0,66.0,8941.375,793.0,222.0,0.0,2020,9,25,Viernes,23.775248,227705845.08211198,Otoño
2020-09-26,44712.5,157020.0,75656.53,32875.1,44433.26,25897.0,10598.0,27570.2,69347.0,69347.0,7754.0,4625.0,8114.0,7285.0,49126.82999999999,22.89,1732.0,360.0,7146.75,20028.0,18613.75,688.0,1651.5,178.0,647.0,69.0,11334.5,906.0,243.0,0.0,2020,9,26,Sabado,22.25025,253815803.04101703,Otoño
2020-09-27,40722.5,129034.0,62016.25,31185.3,35773.0,26506.0,10646.75,25401.9,55219.0,55219.0,6244.0,7771.0,6598.0,7789.75,39020.56,22.44,1576.0,354.0,6656.25,20048.0,14240.5,654.0,1534.5,180.99,600.0,54.0,9900.95,1061.0,143.0,0.0,2020,9,27,Domingo,22.904417,216603792.44275,Otoño
2020-09-28,40649.0,123322.0,59293.66,25103.4,27282.91,26368.0,11128.75,21247.9,55796.0,55796.0,5594.0,5935.0,5946.0,8073.75,36393.62,21.88,1447.0,352.0,7193.0,18290.0,12095.25,605.0,1559.0,174.71,525.0,49.0,6428.3,1050.0,134.0,0.0,2020,9,28,Lunes,26.214834,207766281.73260802,Otoño
2020-09-29,43178.5,156286.0,75481.52,37434.7,47219.4,55181.0,11973.25,31673.6,59477.0,59477.0,7333.0,7524.0,7644.0,9117.25,46326.87999999999,22.92,1824.0,311.0,8076.0,19612.0,18799.75,713.0,1566.5,189.86,633.0,66.0,13470.6,1012.0,199.0,0.0,2020,9,29,Martes,29.146082,254251926.258176,Otoño
2020-09-30,91130.0,319002.0,153999.59,68507.70000000001,85280.81,18085.0,23370.0,56154.100000000006,139128.0,139128.0,15544.0,15999.0,16127.0,16306.0,98274.13999999998,48.120000000000005,3609.0,583.0,14157.25,43092.0,38524.25,1502.0,3091.0,372.64,1340.0,147.0,27208.725,2138.0,414.0,0.0,2020,9,30,Miercoles,29.635666,519981801.08339196,Otoño
2020-10-01,33790.0,122082.0,58332.16,23994.7,32423.45,19914.0,9261.25,18541.6,55586.0,55586.0,6329.0,126.0,6708.0,4951.25,45106.10999999999,22.92,1590.0,379.0,5563.0,15282.0,15708.75,889.0,1749.0,160.37,806.0,65.0,4345.55,977.0,126.0,0.0,2020,10,1,Jueves,29.148165,198878605.513049,Otoño
2020-10-02,33600.5,108348.0,51734.37,26135.6,28399.89,20506.0,8466.0,20701.5,52893.0,52893.0,5845.0,6541.0,6203.0,7142.0,37201.14000000001,22.77,1654.0,358.0,6030.75,19118.0,12373.75,842.0,1731.5,167.14,758.0,57.0,6883.5,962.0,140.0,0.0,2020,10,2,Viernes,28.673166,185443941.37184298,Otoño
2020-10-03,32975.5,103518.0,49269.65,24010.5,25333.33,25928.0,6535.5,19238.2,48906.0,48906.0,5364.0,7729.0,5750.0,6015.5,37855.97,22.83,1587.0,386.0,4712.0,17696.0,12687.5,800.0,1759.5,165.35,720.0,55.0,9675.1,1017.0,127.0,0.0,2020,10,3,Sabado,27.196083,175377419.2176,Otoño
2020-10-04,39672.0,118392.0,56764.68,25953.3,28608.4,25799.0,9118.0,20943.7,50633.0,50633.0,5512.0,6331.0,5856.0,6491.0,37837.85000000001,22.53,1510.0,344.0,5504.5,18332.0,12429.5,703.0,1820.0,178.0,623.0,52.0,7126.85,1087.0,131.0,0.0,2020,10,4,Domingo,26.885666,198693416.51712,Otoño
2020-10-05,41935.5,144468.0,69505.29,32332.6,40718.51,27021.0,9534.75,25465.5,60619.0,60619.0,6830.0,6971.0,7111.0,6649.75,44241.51,22.92,1600.0,281.0,5885.5,19528.0,18288.75,723.0,1844.5,178.6,651.0,66.0,10281.425,1039.0,142.0,0.0,2020,10,5,Lunes,26.887749,234864541.15185598,Otoño
2020-10-06,42539.0,146242.0,70379.54,29378.3,38772.43,32875.0,8455.75,24067.8,61809.0,61809.0,7068.0,4055.0,7410.0,5621.75,47244.12,24.35,1539.0,342.0,5625.0,18972.0,18392.25,729.0,1838.0,191.55,651.0,77.0,9426.0,1096.0,147.0,0.0,2020,10,6,Martes,25.852333,235592196.74398097,Otoño
2020-10-07,49678.5,168390.0,81308.26,33616.8,43033.69,30220.0,12610.25,27235.9,65956.0,65956.0,7450.0,4649.0,7737.0,8536.25,47184.93,25.26,1723.0,287.0,8608.25,20412.0,18677.0,735.0,1844.5,210.47,653.0,87.0,10916.1,1097.0,215.0,0.0,2020,10,7,Miercoles,24.387749,272577520.604389,Otoño
2020-10-08,47235.5,161648.0,77735.96,33520.2,42807.81,28959.0,12173.25,27109.7,67156.0,67156.0,7576.0,5336.0,7874.0,8430.25,46806.22,23.96,1726.0,298.0,8591.0,20246.0,17831.75,725.0,1834.5,226.81,645.0,89.0,9304.7,1061.0,209.0,0.0,2020,10,8,Jueves,19.446083,262710196.302169,Otoño
2020-10-09,46291.0,155026.0,74830.37,35801.8,45703.27999999999,25793.0,10103.25,31171.3,63223.0,63223.0,7136.0,7589.0,7451.0,8041.25,45926.45,22.92,1876.0,315.0,7214.0,20966.0,18835.75,782.0,1855.0,211.77,699.0,62.0,12183.8,1098.0,201.0,0.0,2020,10,9,Viernes,18.483583,253522979.273718,Otoño
2020-10-10,43281.5,128156.0,62001.19,29650.8,32312.79,25879.0,10125.75,24886.5,53799.0,53799.0,5991.0,8483.0,6319.0,6672.75,38439.1,22.06,1702.0,328.0,5250.75,19408.0,14405.0,625.0,1585.5,195.83,579.0,50.0,9854.175,949.0,197.0,0.0,2020,10,10,Sabado,18.585667,214964434.24896,Otoño
2020-10-11,43551.5,127916.0,61987.64,26735.3,28009.62,24132.0,11364.0,20696.8,58099.0,58099.0,6593.0,8246.0,6986.0,7955.0,43024.45999999999,20.79,1458.0,393.0,6432.0,20494.0,12569.0,566.0,1623.5,208.08,486.0,37.0,10277.9,884.0,139.0,0.0,2020,10,11,Domingo,20.216917,217625543.47776002,Otoño
2020-10-12,42075.5,146262.0,70731.11,35286.1,45859.15,21649.0,11097.25,27230.9,63903.0,63903.0,7264.0,5625.0,7586.0,7622.25,44955.99,22.08,1725.0,322.0,6941.5,19668.0,18216.25,664.0,1671.5,203.0,584.0,60.0,7948.7,984.0,214.0,0.0,2020,10,12,Lunes,24.918999,240179358.561604,Otoño
2020-10-13,37736.0,136760.0,65849.3,31082.8,41157.78999999999,22207.0,10688.5,24276.1,58057.0,58057.0,6619.0,2812.0,7010.0,7427.5,43630.3,22.92,1657.0,391.0,7358.5,15752.0,17918.0,643.0,1749.0,185.37,564.0,57.0,7975.8,1058.0,218.0,0.0,2020,10,13,Martes,25.844,223244945.31261998,Otoño
2020-10-14,39158.0,141478.0,68135.25,33185.4,42172.25,25328.0,8160.5,26880.0,64411.0,64411.0,7298.0,6870.0,7683.0,6357.5,47967.49000000001,23.48,1746.0,385.0,5332.5,18732.0,19420.0,709.0,1726.0,196.93,630.0,61.0,12082.15,1004.0,164.0,0.0,2020,10,14,Miercoles,26.004417,229341493.694775,Otoño
2020-10-15,43004.5,148044.0,71361.98,37077.9,47377.57,26375.0,10186.75,29631.4,65370.0,65370.0,7409.0,6077.0,7721.0,7658.75,47083.99,22.06,1744.0,312.0,6365.75,19930.0,17762.0,699.0,1854.5,207.39,615.0,64.0,10339.625,1100.0,159.0,0.0,2020,10,15,Jueves,26.962748,241788670.67054698,Otoño
2020-10-16,43638.0,150306.0,72304.73,37475.7,48525.76,28660.0,9717.5,32660.0,61030.0,61030.0,6974.0,7685.0,7313.0,8280.5,45736.29,22.53,1816.0,339.0,6234.0,20646.0,19215.5,679.0,2024.0,216.15,602.0,69.0,12446.0,1024.0,220.0,0.0,2020,10,16,Viernes,26.789833,245570033.84844697,Otoño
2020-10-17,45813.5,140716.0,67714.44,32436.1,36145.27,21863.0,11935.25,22399.6,53734.0,53734.0,6044.0,7209.0,6317.0,9281.25,40875.95,23.42,1728.0,273.0,7409.25,22360.0,15095.0,642.0,2331.5,218.64,561.0,56.0,9986.625,1103.0,214.0,0.0,2020,10,17,Sabado,25.214834,237302986.46496,Otoño
2020-10-18,38485.0,117408.0,56243.51,25829.7,27486.09,28220.0,9981.75,19435.8,52392.0,52392.0,5821.0,8216.0,6156.0,7789.75,37483.36,23.91,1536.0,335.0,5864.75,17870.0,12635.0,576.0,2270.0,202.61,497.0,51.0,9916.95,1100.0,187.0,0.0,2020,10,18,Domingo,24.216917,199018406.97984,Otoño
2020-10-19,47739.0,155854.0,75157.22,36258.5,46004.95,25331.0,10648.75,30446.8,59544.0,59544.0,6765.0,7685.0,7124.0,7223.75,44248.41,23.65,1737.0,359.0,5393.25,23080.0,18345.5,679.0,2220.0,238.37,597.0,68.0,12036.55,1093.0,159.0,0.0,2020,10,19,Lunes,22.650248,254543164.64338297,Otoño
2020-10-20,45221.5,154064.0,74284.43,37233.0,46729.42000000001,32523.0,11770.25,30302.7,65505.0,65505.0,7404.0,7522.0,7734.0,8394.25,47495.09999999999,23.68,1728.0,330.0,6623.25,19626.0,19422.0,685.0,2176.5,238.76,606.0,71.0,12956.3,1101.0,158.0,0.0,2020,10,20,Martes,22.246084,252556191.42030197,Otoño
2020-10-21,51510.5,171782.0,83226.03,35687.8,46421.12,28374.0,12004.5,30981.9,69337.0,69337.0,7780.0,6820.0,8098.0,9745.5,45726.74999999999,22.71,1713.0,318.0,8113.5,26320.0,18944.0,684.0,2199.5,247.43,627.0,61.0,11633.7,1101.0,142.0,0.0,2020,10,21,Miercoles,19.810667,282585113.843417,Otoño
2020-10-22,48061.0,163220.0,78875.2,36670.3,46308.14999999999,23701.0,12033.75,30261.2,69204.0,69204.0,7759.0,7598.0,8041.0,9082.75,47265.82000000001,22.35,1875.0,282.0,7331.25,22078.0,18781.5,744.0,2187.0,234.88,689.0,60.0,11900.5,1098.0,169.0,0.0,2020,10,22,Jueves,17.789833,267209424.479305,Otoño
2020-10-23,42830.0,149136.0,71867.61,33935.5,43582.92,23172.0,10613.0,28857.6,62306.0,62306.0,7065.0,6323.0,7442.0,7991.0,45020.47,22.44,1833.0,377.0,6343.0,20370.0,19664.0,713.0,2184.0,201.61,646.0,57.0,10675.55,1105.0,167.0,0.0,2020,10,23,Viernes,16.971083,244872169.33232898,Otoño
2020-10-24,38885.5,122808.0,58999.81,27832.0,29945.73,22899.0,8881.5,22152.1,54750.0,54750.0,6167.0,7040.0,6522.0,7731.5,37382.11,19.92,1538.0,355.0,5771.0,19178.0,15269.5,531.0,2133.5,195.23,463.0,56.0,9176.3,1094.0,165.0,0.0,2020,10,24,Sabado,17.202333,207223913.03904,Otoño
2020-10-25,38395.0,116434.0,56038.26,27150.1,29395.34,21500.0,9911.75,22094.3,54204.0,54204.0,6041.0,6570.0,6437.0,7880.75,35039.97,20.98,1526.0,396.0,5933.75,17464.0,12477.0,593.0,1650.0,204.2,529.0,42.0,8049.075,871.0,125.0,0.0,2020,10,25,Domingo,15.07,197577339.67584,Otoño
2020-10-26,38243.0,133058.0,64120.15,34866.4,43696.58,24168.0,9780.75,27497.4,61847.0,61847.0,6990.0,6449.0,7325.0,7521.75,42766.37,21.79,1747.0,335.0,5650.75,18096.0,18435.0,689.0,1614.0,199.02,623.0,51.0,9398.025,771.0,187.0,0.0,2020,10,26,Lunes,14.42525,220214421.162995,Otoño
2020-10-27,41017.0,144602.0,69829.39,35100.3,44446.37,24191.0,9753.0,29118.9,67131.0,67131.0,7522.0,7220.0,7870.0,7992.0,46030.53999999999,22.14,1840.0,348.0,6124.5,19058.0,18872.5,715.0,1908.0,203.0,640.0,51.0,10336.975,946.0,213.0,0.0,2020,10,27,Martes,14.085667,237024728.66052574,Otoño
2020-10-28,41848.0,145742.0,70489.91,34913.8,45840.0,24294.0,11230.75,29301.7,61611.0,61611.0,7010.0,6369.0,7294.0,8621.75,45639.78999999999,22.19,1836.0,284.0,7078.25,18840.0,18894.5,723.0,1908.0,211.57,664.0,57.0,11251.1,1007.0,191.0,0.0,2020,10,28,Miercoles,14.9523325,240110836.664783,Otoño
2020-10-29,42317.5,146580.0,70910.61,36039.8,46482.82,27473.0,10864.5,31166.8,63320.0,63320.0,7103.0,8826.0,7452.0,9048.5,45277.46,21.88,1919.0,349.0,6939.0,20222.0,19213.5,763.0,1916.5,209.68,698.0,51.0,12223.0,1030.0,202.0,0.0,2020,10,29,Jueves,19.127333,242807270.06693673,Otoño
2020-10-30,46632.5,149876.0,72567.12,36815.2,44810.37,22547.0,11438.25,32452.9,66606.0,66606.0,7461.0,9159.0,7786.0,8827.25,41911.52,20.31,1877.0,325.0,6697.25,22116.0,17044.0,686.0,2026.5,215.26,654.0,55.0,11896.8,1073.0,197.0,0.0,2020,10,30,Viernes,19.48775,249625115.59887475,Otoño
2020-11-01,39284.5,120076.0,57817.57,28694.0,28919.8,24349.0,10537.0,21554.8,57459.0,57459.0,6547.0,8252.0,6801.0,8861.0,34246.43000000001,22.7,1730.0,254.0,6762.5,19408.0,12075.5,645.0,2041.5,204.2,592.0,40.0,9455.875,1076.0,175.0,0.0,2020,11,1,Domingo,22.629416,205867331.40834302,Otoño
2020-11-02,40323.0,118900.0,57169.97,24987.4,27083.51,27645.0,8696.5,17762.2,56967.0,56967.0,6448.0,6275.0,6782.0,6884.5,33230.62,23.22,1644.0,334.0,5550.5,19394.0,11744.0,753.0,2166.0,205.59,693.0,45.0,6490.625,1101.0,196.0,0.0,2020,11,2,Lunes,20.466917,201763256.77227822,Otoño
2020-11-03,45962.5,154270.0,74453.31,36989.3,46659.68000000001,23989.0,8992.5,32666.1,66770.0,66770.0,7433.0,8082.0,7759.0,7673.5,43613.45,23.61,2058.0,326.0,5664.5,22184.0,18597.0,872.0,2182.5,211.47,811.0,71.0,12207.05,1095.0,226.0,0.0,2020,11,3,Martes,19.491917,251924799.57818213,Otoño
2020-11-04,41483.0,136624.0,65988.65,40377.7,53587.10999999999,20012.0,8916.25,34540.5,63441.0,63441.0,7290.0,7753.0,7590.0,7499.25,48249.62,20.46,2035.0,300.0,5460.25,20608.0,14576.0,910.0,1652.0,208.38,842.0,58.0,10812.7,711.0,256.0,0.0,2020,11,4,Miercoles,22.20025,225497023.25477254,Otoño
2020-11-05,37888.5,133576.0,64499.89,35682.3,50292.39999999999,24321.0,8611.25,29512.9,60766.0,60766.0,6874.0,6552.0,7157.0,5988.25,47783.64,19.02,2051.0,283.0,4144.75,17142.0,17589.5,937.0,1439.5,202.11,873.0,51.0,10885.1,641.0,280.0,0.0,2020,11,5,Jueves,25.471083,216574394.03443435,Otoño
2020-11-06,42084.5,148802.0,71991.55,34692.9,45732.31,21412.0,10821.0,30534.6,63726.0,63726.0,7132.0,5546.0,7368.0,6799.0,46069.95,18.43,2023.0,236.0,5398.0,19684.0,18132.0,876.0,1445.5,209.08,817.0,53.0,9875.75,600.0,258.0,0.0,2020,11,6,Viernes,19.32525,240670702.84237522,Otoño
2020-11-07,38534.0,143384.0,69155.61,32230.7,42077.51,22196.0,10121.25,27476.4,66667.0,66667.0,7507.0,6243.0,7788.0,7409.25,46737.58000000001,18.5,2073.0,281.0,5663.25,16998.0,18753.0,889.0,1400.0,200.02,829.0,49.0,11893.15,505.0,239.0,0.0,2020,11,7,Sabado,10.694,231622136.0787825,Otoño
2020-11-08,37772.0,124380.0,59895.0,34187.9,39866.01,22685.0,9575.25,28050.9,68440.0,68440.0,7673.0,7641.0,7986.0,8792.25,38692.29,18.87,2044.0,313.0,6682.75,17484.0,14451.5,889.0,1515.0,198.92,816.0,40.0,10642.4,607.0,224.0,0.0,2020,11,8,Domingo,9.321084,210349096.658525,Otoño
2020-11-09,37053.0,114302.0,54992.26,27622.7,32459.42000000001,28715.0,9660.0,23668.5,57889.0,57889.0,6707.0,7866.0,6949.0,8167.0,34405.91,19.36,1596.0,242.0,6137.5,16338.0,12107.5,585.0,1569.0,197.43,543.0,39.0,9747.4,666.0,227.0,0.0,2020,11,9,Lunes,8.902333,194117992.3235986,Otoño
2020-11-10,45352.0,154400.0,74764.73,33446.9,43009.51,28040.0,11721.5,28290.0,66771.0,66771.0,7309.0,7307.0,7602.0,8967.5,47016.8,19.46,1698.0,293.0,6976.5,21320.0,17907.0,702.0,1902.0,215.55,652.0,50.0,9844.4,949.0,164.0,0.0,2020,11,10,Martes,9.0565,253391385.20554554,Otoño
2020-11-11,45412.0,155032.0,74945.54,35810.0,46413.14999999999,25795.0,11749.25,30634.7,70104.0,70104.0,7847.0,7657.0,8110.0,8590.25,47816.32999999999,18.55,1815.0,263.0,6467.25,19988.0,18454.0,764.0,1698.0,217.55,701.0,56.0,11809.6,563.0,170.0,0.0,2020,11,11,Miercoles,10.177333,253318077.5797558,Otoño
2020-11-12,43259.0,152974.0,73854.39,33389.7,43353.03000000001,22824.0,11324.25,27090.0,72402.0,72402.0,8073.0,5984.0,8345.0,8457.25,42307.45,18.43,1864.0,272.0,6953.75,18888.0,17445.5,736.0,1502.0,208.48,683.0,53.0,9684.3,719.0,193.0,0.0,2020,11,12,Jueves,12.562751,248407745.02953646,Otoño
2020-11-13,39940.0,142214.0,68518.21,35078.2,44739.19,24569.0,10738.5,30365.3,63772.0,63772.0,7252.0,6758.0,7514.0,7211.5,45208.63999999999,17.8,1903.0,262.0,5508.0,17864.0,18047.5,694.0,993.0,198.12,630.0,51.0,11435.7,722.0,215.0,0.0,2020,11,13,Viernes,12.16275,230721124.1792984,Otoño
2020-11-14,42141.0,148728.0,71797.22,38196.6,47382.78,23870.0,11021.25,32636.2,62535.0,62535.0,7202.0,8037.0,7469.0,7732.25,45716.24,18.56,1899.0,267.0,5560.25,18844.0,18525.0,666.0,1279.0,201.21,601.0,52.0,11994.125,732.0,208.0,0.0,2020,11,14,Sabado,14.36275,240804925.53542435,Otoño
2020-11-15,41673.0,129704.0,62532.78,33350.9,36182.17,19468.0,10905.5,24052.8,66673.0,66673.0,7578.0,7513.0,7837.0,6885.5,40421.44,18.97,1841.0,259.0,4883.5,17850.0,14166.0,637.0,1409.0,200.02,568.0,43.0,9890.15,566.0,225.0,0.0,2020,11,15,Domingo,18.808584,216233015.75647202,Otoño
2020-11-16,35342.0,103702.0,49688.64,29132.3,31837.13,18156.0,8634.0,18649.0,55415.0,55415.0,6292.0,5994.0,6615.0,4823.0,36071.74,19.66,1609.0,323.0,3087.0,15156.0,11546.0,514.0,1396.0,190.75,470.0,41.0,6245.85,514.0,214.0,0.0,2020,11,16,Lunes,21.17525,174618457.26168436,Otoño
2020-11-17,33981.5,115226.0,55098.85,26675.2,32094.18,20710.0,8634.0,19042.7,53446.0,53446.0,5997.0,5856.0,6260.0,4272.0,37899.60000000001,19.76,1619.0,263.0,2829.5,15270.0,12509.5,579.0,1340.5,186.97,530.0,50.0,8369.099999999999,521.0,248.0,0.0,2020,11,17,Martes,18.314833,185280134.2142723,Otoño
2020-11-18,37710.5,128674.0,61740.09,31253.1,36300.92,28966.0,8557.25,22801.6,67157.0,67157.0,7588.0,7810.0,7847.0,5450.25,42314.2,19.36,1702.0,259.0,3182.25,16938.0,15456.0,571.0,1144.5,187.07,529.0,49.0,12073.325,441.0,259.0,0.0,2020,11,18,Miercoles,16.135668,208241327.45809767,Otoño
2020-11-19,46871.0,158686.0,76648.06,35101.8,43332.06999999999,25612.0,11133.25,29677.3,70063.0,70063.0,7868.0,7968.0,8177.0,7439.25,45973.14999999999,19.59,1836.0,309.0,5429.75,21366.0,18712.5,624.0,1854.0,214.56,567.0,60.0,14180.2,410.0,258.0,0.0,2020,11,19,Jueves,15.823167,257246483.33334047,Otoño
2020-11-20,43945.5,147036.0,70724.32,34498.9,44708.83,25525.0,10095.0,29281.4,68561.0,68561.0,7775.0,8037.0,8072.0,6014.0,49037.32,18.34,1819.0,297.0,4074.5,18714.0,18566.5,662.0,2168.5,181.69,606.0,55.0,11442.55,358.0,233.0,0.0,2020,11,20,Viernes,17.816916,238361778.08547553,Otoño
2020-11-21,44222.0,145754.0,70005.62,30689.9,38026.91,21249.0,12074.25,24466.1,72526.0,72526.0,8113.0,4019.0,8425.0,6517.25,46203.09,17.61,1827.0,312.0,5746.75,17526.0,15256.5,719.0,2215.0,172.92,645.0,69.0,7757.1,359.0,252.0,0.0,2020,11,21,Sabado,17.758583,237531826.89047438,Otoño
2020-11-22,37443.5,106534.0,50674.95,31842.7,31401.10000000001,18245.0,11662.25,18391.5,56939.0,56939.0,6416.0,6127.0,6645.0,6942.25,36441.81,16.09,1703.0,229.0,5223.25,15564.0,8518.0,619.0,1563.5,167.44,561.0,60.0,5236.0,362.0,213.0,0.0,2020,11,22,Domingo,16.116917,182264772.69363,Otoño
2020-11-23,32431.0,101510.0,48132.44,23377.2,22819.77,16550.0,8991.75,18006.5,59707.0,59707.0,6835.0,6587.0,7120.0,6372.75,39697.22,16.74,1542.0,285.0,4562.25,14304.0,12072.5,560.0,1307.0,163.46,497.0,66.0,6545.6,356.0,188.0,0.0,2020,11,23,Lunes,13.854417,172638753.18214497,Otoño
2020-11-24,31520.5,99564.0,47176.2,25303.0,24934.41,14078.0,8834.25,19573.2,61279.0,61279.0,7077.0,9110.0,7377.0,6109.25,35707.8,18.2,1631.0,300.0,3815.75,13424.0,12284.5,545.0,1048.5,168.54,489.0,66.0,9632.7,359.0,175.0,0.0,2020,11,24,Martes,13.83775,168910682.4859644,Otoño
2020-11-25,26936.0,88172.0,41524.26,21950.6,23303.37,18139.0,7841.75,11762.4,50237.0,50237.0,5781.0,3457.0,6147.0,4261.75,36166.32000000001,18.76,1461.0,366.0,3902.25,12534.0,11073.5,545.0,1185.0,158.78,487.0,69.0,5618.8,351.0,186.0,0.0,2020,11,25,Miercoles,12.479416,148671490.66458088,Otoño
2020-11-26,30442.5,122162.0,58343.44,23851.8,33402.8,21373.0,8844.25,15656.0,51340.0,51340.0,5675.0,0.0,5949.0,5788.25,43060.85000000001,19.42,1465.0,274.0,5829.75,13606.0,16317.5,578.0,1880.5,167.04,553.0,62.0,5361.0,344.0,194.0,0.0,2020,11,26,Jueves,12.13775,194416930.11952206,Otoño
2020-11-27,36147.0,136216.0,65347.17,30542.5,39678.39999999999,20528.0,8251.0,25524.8,56637.0,56637.0,6462.0,5492.0,7070.0,5986.0,42993.3,20.21,1673.0,301.0,4335.5,14964.0,18401.5,610.0,2022.0,175.61,576.0,60.0,10149.7,360.0,188.0,0.0,2020,11,27,Viernes,12.885667,215836378.9075228,Otoño
2020-11-28,35024.5,133074.0,63886.8,33234.60000000001,42642.74000000001,21723.0,8967.75,27612.7,54784.0,54784.0,6185.0,4551.0,7208.0,6681.75,44769.16999999999,19.46,1761.0,397.0,5372.25,15044.0,18282.5,760.0,2031.5,178.5,673.0,54.0,9419.975,358.0,149.0,0.0,2020,11,28,Sabado,13.833584,213691687.32533437,Otoño
2020-11-29,34060.5,115744.0,55206.22,29598.4,34486.31,38250.0,9735.75,23969.5,48223.0,48223.0,5454.0,8193.0,6548.0,8255.75,39961.44,17.65,1647.0,360.0,6369.75,13694.0,13532.0,641.0,1517.5,185.97,506.0,49.0,9623.5,362.0,144.0,0.0,2020,11,29,Domingo,13.937749,191270500.17705297,Otoño
2020-11-30,64528.0,221576.0,105357.48,54205.0,60745.42,25433.0,19869.25,41510.3,96338.0,96338.0,10780.0,15086.0,12705.0,15545.25,77855.09000000001,36.94,3150.0,460.0,11537.75,23816.0,24520.5,1101.0,2646.0,365.47,1055.0,118.0,17030.125,710.0,404.0,0.0,2020,11,30,Lunes,15.669,363170497.89120805,Otoño
