DIA,HORA,Totalizador_L2_Barriles,Totalizador_L3,Totaliador_Latas,Totalizador_Bodega,Totalizador_Tq_Pulmon,Totalizador_Filtracion,Id
2021-08-05,09:00:00,0,635.0,1810.0,1353.98,5757.0,2074.0,
2021-08-05,10:00:00,0,710.0,1994.0,1544.22,6515.0,2348.0,
2021-08-05,11:00:00,0,783.0,2238.0,1716.89,7190.0,2529.0,
2021-08-05,12:00:00,0,848.0,2497.0,1881.66,7953.0,2698.0,
2021-08-05,13:00:00,0,904.0,2754.0,2084.3,8728.0,2905.0,
2021-08-05,14:00:00,0,968.0,2990.0,2281.61,9404.0,3145.0,
2021-08-05,15:00:00,0,1036.0,3197.0,2550.03,10075.0,3446.0,
2021-08-05,16:00:00,0,1110.0,3422.0,2722.64,10702.0,3659.0,
2021-08-05,17:00:00,0,1187.0,3673.0,2861.66,11437.0,3843.0,
2021-08-05,18:00:00,0,1263.0,3911.0,3026.97,12105.0,4090.0,
2021-08-05,19:00:00,0,1336.0,4163.0,3193.36,12786.0,4392.0,
2021-08-05,20:00:00,0,1411.0,4410.0,3359.47,13397.0,4711.0,
2021-08-05,21:00:00,0,1487.0,4673.0,3525.27,14030.0,5033.0,
2021-08-05,23:00:00,0,1610.0,5094.0,3873.81,15210.0,5679.0,
2021-08-05,23:59:00,0,1656.0,5261.0,4054.59,15764.0,5993.0,
2021-08-06,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-06,01:00:00,0,55.0,222.0,184.56,615.0,324.0,
2021-08-06,02:00:00,0,109.0,437.0,337.52,1196.0,574.0,
2021-08-06,03:00:00,0,182.0,679.0,491.95,1831.0,813.0,
2021-08-06,04:00:00,0,257.0,939.0,691.67,2542.0,989.0,
2021-08-06,05:00:00,0,285.0,1167.0,878.06,3160.0,1190.0,
2021-08-06,06:00:00,0,342.0,1320.0,1032.36,3682.0,1370.0,
2021-08-06,07:00:00,0,411.0,1559.0,1183.8,4255.0,1484.0,
2021-08-06,08:00:00,0,483.0,1768.0,1292.42,4739.0,1560.0,
2021-08-06,09:00:00,0,559.0,1954.0,1300.33,5171.0,1566.0,
2021-08-06,10:00:00,0,633.0,2028.0,1308.33,5531.0,1566.0,
2021-08-06,11:00:00,0,697.0,2179.0,1343.17,5918.0,1586.0,
2021-08-06,12:00:00,0,768.0,2421.0,1414.42,6439.0,1734.0,
2021-08-06,13:00:00,0,813.0,2656.0,1484.36,6933.0,1931.0,
2021-08-06,14:00:00,0,882.0,2738.0,1661.89,7391.0,2272.0,
2021-08-06,15:00:00,0,956.0,2965.0,1940.05,8096.0,2585.0,
2021-08-06,16:00:00,0,1030.0,3174.0,2230.75,8761.0,2869.0,
2021-08-06,17:00:00,0,1111.0,3409.0,2531.27,9434.0,3150.0,
2021-08-06,18:00:00,0,1187.0,3686.0,2824.13,10026.0,3429.0,
2021-08-06,19:00:00,0,1259.0,3918.0,3112.03,10580.0,3708.0,
2021-08-06,20:00:00,0,1334.0,4196.0,3283.31,11085.0,3989.0,
2021-08-06,21:00:00,0,1397.0,4445.0,3400.89,11631.0,4284.0,
2021-08-06,22:00:00,0,1466.0,4730.0,3463.66,12184.0,4584.0,
2021-08-06,23:00:00,0,1540.0,4967.0,3578.8,12743.0,4885.0,
2021-08-06,23:59:00,0,1613.0,5227.0,3739.25,13361.0,5182.0,
2021-08-07,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-07,01:00:00,0,78.0,297.0,184.81,686.0,295.0,
2021-08-07,02:00:00,0,158.0,530.0,370.83,1316.0,587.0,
2021-08-07,03:00:00,0,229.0,741.0,530.47,1902.0,839.0,
2021-08-07,04:00:00,0,304.0,943.0,660.14,2422.0,1118.0,
2021-08-07,05:00:00,0,374.0,1171.0,806.13,2986.0,1428.0,
2021-08-07,06:00:00,0,446.0,1407.0,942.34,3541.0,1718.0,
2021-08-07,07:00:00,0,508.0,1623.0,1046.41,4060.0,1921.0,
2021-08-07,08:00:00,0,549.0,1843.0,1230.27,4647.0,2112.0,
2021-08-07,09:00:00,0,628.0,2104.0,1430.92,5316.0,2288.0,
2021-08-07,10:00:00,0,691.0,2360.0,1610.63,5937.0,2497.0,
2021-08-07,11:00:00,0,761.0,2424.0,1764.14,6333.0,2789.0,
2021-08-07,12:00:00,0,836.0,2585.0,1958.98,6896.0,3007.0,
2021-08-07,13:00:00,0,893.0,2865.0,2177.48,7539.0,3194.0,
2021-08-07,14:00:00,0,959.0,3051.0,2379.48,8045.0,3355.0,
2021-08-07,15:00:00,0,1032.0,3214.0,2515.06,8534.0,3415.0,
2021-08-07,16:00:00,0,1107.0,3456.0,2650.59,9119.0,3425.0,
2021-08-07,17:00:00,0,1185.0,3661.0,2824.86,9710.0,3567.0,
2021-08-07,18:00:00,0,1262.0,3868.0,3014.78,10312.0,3779.0,
2021-08-07,19:00:00,0,1337.0,4072.0,3234.38,10946.0,4072.0,
2021-08-07,20:00:00,0,1408.0,4299.0,3393.48,11531.0,4369.0,
2021-08-07,21:00:00,0,1481.0,4515.0,3557.36,12095.0,4661.0,
2021-08-07,22:00:00,0,1547.0,4763.0,3719.69,12685.0,4957.0,
2021-08-07,23:00:00,0,1625.0,5011.0,3883.47,13281.0,5252.0,
2021-08-07,23:59:00,0,1686.0,5137.0,4044.58,13752.0,5551.0,
2021-08-08,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-08,01:00:00,0,81.0,281.0,163.78,653.0,304.0,
2021-08-08,02:00:00,0,141.0,561.0,327.61,1313.0,601.0,
2021-08-08,03:00:00,0,218.0,778.0,462.2,1904.0,881.0,
2021-08-08,04:00:00,0,284.0,1037.0,502.86,2473.0,1153.0,
2021-08-08,05:00:00,0,358.0,1272.0,557.47,3031.0,1345.0,
2021-08-08,06:00:00,0,412.0,1475.0,612.08,3542.0,1533.0,
2021-08-08,07:00:00,0,479.0,1683.0,642.08,4005.0,1662.0,
2021-08-08,08:00:00,0,554.0,1871.0,705.22,4524.0,1712.0,
2021-08-08,09:00:00,0,629.0,2036.0,813.27,5044.0,1747.0,
2021-08-08,10:00:00,0,705.0,2299.0,948.25,5694.0,1899.0,
2021-08-08,11:00:00,0,779.0,2389.0,1110.84,6195.0,2050.0,
2021-08-08,12:00:00,0,859.0,2684.0,1326.61,6964.0,2203.0,
2021-08-08,13:00:00,0,929.0,2964.0,1557.23,7728.0,2494.0,
2021-08-08,14:00:00,0,991.0,3245.0,1844.42,8544.0,2835.0,
2021-08-08,15:00:00,0,1061.0,3505.0,2111.73,9328.0,3026.0,
2021-08-08,16:00:00,0,1135.0,3725.0,2374.58,10077.0,3306.0,
2021-08-08,17:00:00,0,1209.0,4023.0,2609.92,10877.0,3600.0,
2021-08-08,18:00:00,0,1285.0,4230.0,2802.94,11536.0,3852.0,
2021-08-08,19:00:00,0,1360.0,4487.0,2986.61,12141.0,4022.0,
2021-08-08,20:00:00,0,1395.0,4725.0,3120.47,12680.0,4105.0,
2021-08-08,21:00:00,0,1428.0,4961.0,3427.42,13363.0,4220.0,
2021-08-08,22:00:00,0,1477.0,5049.0,3647.52,13853.0,4381.0,
2021-08-08,23:00:00,0,1552.0,5308.0,3897.47,14543.0,4462.0,
2021-08-08,23:59:00,0,1621.0,5574.0,4058.33,15169.0,4637.0,
2021-08-09,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-09,01:00:00,0,71.0,247.0,159.78,780.0,173.0,
2021-08-09,02:00:00,0,131.0,491.0,191.38,1327.0,327.0,
2021-08-09,03:00:00,0,202.0,722.0,325.31,1870.0,513.0,
2021-08-09,04:00:00,0,261.0,983.0,468.44,2453.0,683.0,
2021-08-09,05:00:00,0,339.0,1217.0,615.86,2984.0,856.0,
2021-08-09,06:00:00,0,411.0,1447.0,779.69,3527.0,1125.0,
2021-08-09,07:00:00,0,423.0,1690.0,943.56,4082.0,1388.0,
2021-08-09,08:00:00,0,423.0,1966.0,1107.41,4667.0,1640.0,
2021-08-09,09:00:00,0,423.0,2197.0,1246.94,5286.0,1905.0,
2021-08-09,10:00:00,0,424.0,2427.0,1356.19,5820.0,2116.0,
2021-08-09,11:00:00,0,424.0,2675.0,1465.41,6386.0,2303.0,
2021-08-09,12:00:00,0,424.0,2860.0,1648.72,6909.0,2488.0,
2021-08-09,13:00:00,0,424.0,3078.0,1866.39,7489.0,2760.0,
2021-08-09,14:00:00,0,424.0,3311.0,2084.8,8181.0,3139.0,
2021-08-09,15:00:00,0,424.0,3526.0,2260.86,8812.0,3447.0,
2021-08-09,16:00:00,0,424.0,3688.0,2406.63,9354.0,3750.0,
2021-08-09,17:00:00,0,424.0,3943.0,2519.94,9989.0,4043.0,
2021-08-09,18:00:00,0,424.0,4173.0,2652.25,10581.0,4238.0,
2021-08-09,19:00:00,0,424.0,4406.0,2801.59,11151.0,4361.0,
2021-08-09,20:00:00,0,424.0,4667.0,2910.81,11736.0,4461.0,
2021-08-09,21:00:00,0,424.0,4947.0,3062.84,12477.0,4640.0,
2021-08-09,22:00:00,0,424.0,5232.0,3226.67,13213.0,4808.0,
2021-08-09,23:00:00,0,424.0,5497.0,3390.55,13887.0,4977.0,
2021-08-09,23:59:00,0,424.0,5750.0,3551.66,14498.0,5146.0,
2021-08-10,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-10,01:00:00,0,0.0,282.0,151.56,607.0,176.0,
2021-08-10,02:00:00,0,0.0,408.0,260.81,1034.0,354.0,
2021-08-10,03:00:00,0,0.0,598.0,370.06,1496.0,518.0,
2021-08-10,04:00:00,0,0.0,727.0,479.89,1970.0,670.0,
2021-08-10,05:00:00,0,0.0,876.0,581.91,2420.0,814.0,
2021-08-10,06:00:00,0,0.0,1115.0,589.72,2911.0,945.0,
2021-08-10,07:00:00,0,0.0,1367.0,596.03,3389.0,1184.0,
2021-08-10,08:00:00,0,0.0,1610.0,651.67,3845.0,1439.0,
2021-08-10,09:00:00,0,0.0,1823.0,847.86,4284.0,1641.0,
2021-08-10,10:00:00,0,0.0,2004.0,1006.97,4705.0,1795.0,
2021-08-10,11:00:00,0,0.0,2199.0,1167.89,5218.0,1950.0,
2021-08-10,12:00:00,0,0.0,2283.0,1273.63,5763.0,2102.0,
2021-08-10,13:00:00,0,0.0,2286.0,1355.2,6180.0,2250.0,
2021-08-10,14:00:00,0,0.0,2484.0,1403.25,6595.0,2374.0,
2021-08-10,15:00:00,0,0.0,2664.0,1403.36,6903.0,2418.0,
2021-08-10,16:00:00,0,0.0,2794.0,1423.78,7184.0,2446.0,
2021-08-10,17:00:00,0,0.0,3008.0,1651.11,7781.0,2645.0,
2021-08-10,18:00:00,0,0.0,3270.0,1888.2,8429.0,3005.0,
2021-08-10,19:00:00,0,30.0,3540.0,2106.7,9058.0,3361.0,
2021-08-10,20:00:00,0,86.0,3716.0,2327.98,9607.0,3717.0,
2021-08-10,21:00:00,0,156.0,3956.0,2474.2,10165.0,3962.0,
2021-08-10,22:00:00,0,232.0,4181.0,2663.55,10754.0,4179.0,
2021-08-10,23:00:00,0,296.0,4452.0,2880.3,11402.0,4381.0,
2021-08-10,23:59:00,0,339.0,4692.0,3135.78,12020.0,4567.0,
2021-08-11,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-11,01:00:00,0,68.0,276.0,314.16,759.0,258.0,
2021-08-11,02:00:00,0,140.0,502.0,635.8,1474.0,472.0,
2021-08-11,03:00:00,0,215.0,711.0,829.75,2057.0,667.0,
2021-08-11,04:00:00,0,290.0,965.0,1002.47,2660.0,861.0,
2021-08-11,05:00:00,0,341.0,1216.0,1115.31,3251.0,1008.0,
2021-08-11,06:00:00,0,399.0,1414.0,1238.27,3859.0,1095.0,
2021-08-11,07:00:00,0,478.0,1502.0,1433.25,4489.0,1179.0,
2021-08-11,08:00:00,0,554.0,1631.0,1620.25,5206.0,1258.0,
2021-08-11,09:00:00,0,631.0,1808.0,1805.0,5963.0,1333.0,
2021-08-11,10:00:00,0,709.0,2093.0,1980.28,6795.0,1398.0,
2021-08-11,11:00:00,0,778.0,2337.0,2058.28,7342.0,1515.0,
2021-08-11,12:00:00,0,844.0,2545.0,2112.91,7963.0,1619.0,
2021-08-11,13:00:00,0,917.0,2737.0,2197.16,8630.0,1723.0,
2021-08-11,14:00:00,0,994.0,2960.0,2306.41,9345.0,1907.0,
2021-08-11,15:00:00,0,1057.0,3219.0,2418.11,9963.0,2104.0,
2021-08-11,16:00:00,0,1134.0,3509.0,2527.33,10687.0,2215.0,
2021-08-11,17:00:00,0,1211.0,3772.0,2636.55,11386.0,2371.0,
2021-08-11,18:00:00,0,1285.0,3950.0,2745.8,11933.0,2560.0,
2021-08-11,19:00:00,0,1356.0,4133.0,2813.52,12442.0,2691.0,
2021-08-11,20:00:00,0,1426.0,4159.0,2884.14,12801.0,2808.0,
2021-08-11,21:00:00,0,1502.0,4404.0,2995.47,13415.0,2942.0,
2021-08-11,22:00:00,0,1577.0,4661.0,3104.69,14026.0,3115.0,
2021-08-11,23:00:01,0,1639.0,4897.0,3191.33,14584.0,3268.0,
2021-08-11,23:59:00,0,1706.0,5009.0,3298.77,15041.0,3466.0,
2021-08-12,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-12,01:00:00,0,50.0,67.0,109.31,442.0,174.0,
2021-08-12,02:00:00,0,122.0,305.0,226.88,1070.0,343.0,
2021-08-12,03:00:00,0,195.0,575.0,372.03,1747.0,458.0,
2021-08-12,04:00:00,0,267.0,843.0,583.05,2485.0,650.0,
2021-08-12,05:00:00,0,346.0,1087.0,810.44,3194.0,844.0,
2021-08-12,06:00:00,0,408.0,1200.0,999.61,3748.0,999.0,
2021-08-12,07:00:00,0,483.0,1428.0,1172.48,4410.0,1111.0,
2021-08-12,08:00:00,0,555.0,1721.0,1288.42,5081.0,1165.0,
2021-08-12,09:00:00,0,627.0,1974.0,1381.03,5737.0,1197.0,
2021-08-12,10:00:00,0,698.0,2227.0,1531.38,6536.0,1273.0,
2021-08-12,11:00:00,0,757.0,2467.0,1719.69,7222.0,1465.0,
2021-08-12,12:00:00,0,830.0,2708.0,1883.61,7981.0,1688.0,
2021-08-12,13:00:00,0,904.0,2884.0,2047.48,8721.0,1908.0,
2021-08-12,14:00:00,0,970.0,3075.0,2211.31,9454.0,2119.0,
2021-08-12,15:00:00,0,1047.0,3353.0,2375.19,10140.0,2348.0,
2021-08-12,16:00:00,0,1116.0,3624.0,2539.06,10969.0,2591.0,
2021-08-12,17:00:00,0,1182.0,3874.0,2691.98,11755.0,2810.0,
2021-08-12,18:00:00,0,1252.0,4115.0,2850.42,12479.0,3066.0,
2021-08-12,19:00:00,0,1316.0,4365.0,3014.3,13138.0,3304.0,
2021-08-12,20:00:00,0,1385.0,4549.0,3141.44,13689.0,3563.0,
2021-08-12,21:00:00,0,1458.0,4807.0,3250.69,14310.0,3777.0,
2021-08-12,22:00:01,0,1526.0,4998.0,3360.0,14842.0,3923.0,
2021-08-12,23:00:00,0,1591.0,5202.0,3447.95,15391.0,4027.0,
2021-08-12,23:59:01,0,1643.0,5362.0,3447.95,15796.0,4079.0,
2021-08-13,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-13,01:00:00,0,75.0,206.0,84.83,531.0,2.0,
2021-08-13,02:00:00,0,153.0,410.0,320.22,1184.0,2.0,
2021-08-13,03:00:00,0,220.0,624.0,532.47,1824.0,2.0,
2021-08-13,04:00:00,0,245.0,894.0,779.91,2524.0,99.0,
2021-08-13,05:00:00,0,316.0,1118.0,1034.86,3198.0,377.0,
2021-08-13,06:00:00,0,387.0,1307.0,1253.36,3781.0,656.0,
2021-08-13,07:00:00,0,448.0,1563.0,1471.8,4456.0,935.0,
2021-08-13,08:00:00,0,521.0,1793.0,1690.3,5082.0,1204.0,
2021-08-13,09:00:00,0,584.0,2077.0,1844.31,5712.0,1473.0,
2021-08-13,10:00:00,0,657.0,2370.0,2004.13,6388.0,1723.0,
2021-08-13,11:00:00,0,716.0,2548.0,2169.44,6932.0,1994.0,
2021-08-13,12:00:00,0,779.0,2816.0,2333.31,7562.0,2250.0,
2021-08-13,13:00:00,0,856.0,3048.0,2506.11,8176.0,2505.0,
2021-08-13,14:00:00,0,926.0,3293.0,2738.56,8857.0,2791.0,
2021-08-13,15:00:00,0,999.0,3511.0,3059.16,9592.0,3116.0,
2021-08-13,16:00:00,0,1070.0,3719.0,3380.03,10315.0,3414.0,
2021-08-13,17:00:00,0,1143.0,3960.0,3698.05,11074.0,3676.0,
2021-08-13,18:00:00,0,1217.0,4221.0,3954.55,11801.0,3847.0,
2021-08-13,19:00:00,0,1294.0,4480.0,4205.52,12517.0,4018.0,
2021-08-13,20:00:00,0,1348.0,4729.0,4366.09,13116.0,4184.0,
2021-08-13,21:00:00,0,1420.0,4816.0,4578.56,13620.0,4397.0,
2021-08-13,22:00:00,0,1495.0,5006.0,4821.72,14267.0,4675.0,
2021-08-13,23:00:00,0,1564.0,5269.0,5066.91,14983.0,4943.0,
2021-08-13,23:59:00,0,1638.0,5523.0,5331.28,15702.0,5173.0,
2021-08-14,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-14,01:00:00,0,49.0,208.0,173.3,533.0,252.0,
2021-08-14,02:00:00,0,107.0,455.0,328.67,1080.0,490.0,
2021-08-14,03:00:00,0,182.0,693.0,544.56,1719.0,640.0,
2021-08-14,04:00:00,0,255.0,911.0,852.39,2450.0,742.0,
2021-08-14,05:00:00,0,328.0,1171.0,1171.95,3225.0,847.0,
2021-08-14,06:00:00,0,362.0,1423.0,1514.31,3989.0,1053.0,
2021-08-14,07:00:00,0,421.0,1670.0,1819.0,4727.0,1213.0,
2021-08-14,08:00:00,0,496.0,1906.0,2119.56,5471.0,1357.0,
2021-08-14,09:00:00,0,571.0,2154.0,2355.89,6162.0,1500.0,
2021-08-14,10:00:00,0,638.0,2402.0,2503.7,6753.0,1607.0,
2021-08-14,11:00:00,0,685.0,2665.0,2720.38,7384.0,1815.0,
2021-08-14,12:00:00,0,748.0,2920.0,2929.75,8021.0,2012.0,
2021-08-14,13:00:00,0,806.0,3151.0,3138.06,8637.0,2213.0,
2021-08-14,14:00:00,0,882.0,3399.0,3345.63,9285.0,2415.0,
2021-08-14,15:00:00,0,953.0,3611.0,3539.08,9883.0,2622.0,
2021-08-14,16:00:01,0,1008.0,3877.0,3743.89,10533.0,2830.0,
2021-08-14,17:00:00,0,1059.0,4128.0,3946.91,11166.0,3040.0,
2021-08-14,18:00:00,0,1133.0,4375.0,4165.47,11821.0,3241.0,
2021-08-14,19:00:00,0,1207.0,4562.0,4367.5,12403.0,3445.0,
2021-08-14,20:00:00,0,1238.0,4821.0,4585.94,13023.0,3665.0,
2021-08-14,21:00:00,0,1253.0,5046.0,4703.89,13528.0,3813.0,
2021-08-14,22:00:00,0,1320.0,5312.0,4813.14,14110.0,3908.0,
2021-08-14,23:00:00,0,1371.0,5579.0,4973.45,14665.0,4003.0,
2021-08-14,23:59:00,0,1431.0,5839.0,5135.23,15277.0,4098.0,
2021-08-15,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-15,01:00:00,0,74.0,273.0,243.06,776.0,124.0,
2021-08-15,02:00:00,0,140.0,379.0,429.03,1322.0,263.0,
2021-08-15,03:00:00,0,201.0,431.0,590.61,1769.0,396.0,
2021-08-15,04:00:00,0,274.0,701.0,757.58,2479.0,629.0,
2021-08-15,05:00:00,0,339.0,935.0,921.45,3123.0,816.0,
2021-08-15,06:00:00,0,398.0,1114.0,1085.33,3704.0,991.0,
2021-08-15,07:00:00,0,453.0,1348.0,1249.2,4315.0,1166.0,
2021-08-15,08:00:00,0,508.0,1598.0,1413.08,4947.0,1343.0,
2021-08-15,09:00:00,0,577.0,1843.0,1576.95,5602.0,1519.0,
2021-08-15,10:00:00,0,647.0,2061.0,1740.83,6232.0,1696.0,
2021-08-15,11:00:00,0,647.0,2242.0,1917.22,6774.0,1858.0,
2021-08-15,12:00:00,0,647.0,2498.0,2157.45,7419.0,2060.0,
2021-08-15,13:00:00,0,647.0,2776.0,2377.63,8112.0,2315.0,
2021-08-15,14:00:00,0,647.0,3031.0,2596.13,8787.0,2563.0,
2021-08-15,15:00:00,0,647.0,3257.0,2848.14,9460.0,2815.0,
2021-08-15,16:00:00,0,647.0,3427.0,3069.92,10044.0,3065.0,
2021-08-15,17:00:00,0,647.0,3639.0,3313.53,10683.0,3313.0,
2021-08-15,18:00:00,0,647.0,3842.0,3533.67,11299.0,3505.0,
2021-08-15,19:00:00,0,647.0,4084.0,3752.41,11929.0,3740.0,
2021-08-15,20:00:00,0,647.0,4297.0,3917.73,12437.0,3986.0,
2021-08-15,21:00:00,0,647.0,4516.0,4049.64,12992.0,4161.0,
2021-08-15,22:00:00,0,647.0,4707.0,4232.41,13500.0,4339.0,
2021-08-15,23:00:00,0,647.0,4885.0,4446.61,14070.0,4514.0,
2021-08-15,23:59:00,0,647.0,5143.0,4640.36,14725.0,4684.0,
2021-08-16,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2021-08-16,01:00:00,0,0.0,258.0,239.97,711.0,176.0,
2021-08-16,02:00:00,0,0.0,496.0,468.14,1443.0,384.0,
2021-08-16,03:00:00,0,0.0,563.0,639.61,1944.0,600.0,
2021-08-16,04:00:00,0,0.0,726.0,819.19,2494.0,793.0,
2021-08-16,05:00:00,0,0.0,936.0,1011.69,3102.0,968.0,
