DIA,HORA,Tot L3. L4 y Planta de CO2,Tot A40/240/50/60/Centec/Filtro,Tot  A130/330/430,Tot  Trasiego,Tot A10/20,Tot Fermantacion_Cocina,Tot Reposo Inferior,Tot  Reposo Superior,Id,"Tot L3, L4 y Planta de CO2"
2022-09-15,23:00:00,1153.34,6279.09,1958.33,847.06,,,,,,
2022-09-15,23:59:00,1157.2,6528.28,2151.2,921.98,,,,,,
2022-09-16,00:00:01,0.0,0.0,0.0,0.0,,,,,,
2022-09-16,01:00:00,40.02,265.97,142.29,0.0,,,,,,
2022-09-16,02:00:00,67.74,567.09,287.73,0.62,,,,,,
2022-09-16,03:00:00,72.41,872.53,441.8,12.35,,,,,,
2022-09-16,04:00:01,85.41,1172.91,630.4,34.59,,,,,,
2022-09-16,05:00:00,150.72,1472.16,744.76,51.05,,,,,,
2022-09-16,06:00:01,164.43,1775.44,745.16,77.69,,,,,,
2022-09-16,07:00:01,215.92,2077.69,745.47,104.3,,,,,,
2022-09-16,08:00:00,250.755,2325.28,745.875,131.015,,,,,,
2022-09-16,09:00:00,285.59,2572.87,746.28,157.73,,,,,,
2022-09-16,10:00:00,345.21,2830.31,746.59,184.58,,,,,,
2022-09-16,11:00:00,390.3,3105.75,746.89,211.32,,,,,,
2022-09-16,12:00:00,446.87,3373.41,747.3,237.45,,,,,,
2022-09-16,13:00:00,476.94,3604.59,747.7,261.89,,,,,,
2022-09-16,14:00:00,500.09,3829.59,816.87,281.29,,,,,,
2022-09-16,15:00:00,538.89,4117.22,875.77,282.87,,,,,,
2022-09-16,16:00:00,578.6,4424.25,924.62,282.95,,,,,,
2022-09-16,17:00:00,610.9,4729.97,969.11,282.96,,,,,,
2022-09-16,18:00:01,657.72,5030.16,1010.95,282.96,,,,,,
2022-09-16,19:00:00,694.59,5343.56,1068.03,282.96,,,,,,
2022-09-16,20:00:00,737.45,5644.69,1133.64,282.96,,,,,,
2022-09-16,21:00:00,786.6,5911.03,1295.12,282.96,,,,,,
2022-09-16,22:00:00,814.63,6179.91,1488.91,282.96,,,,,,
2022-09-16,23:00:00,857.09,6428.81,1677.2,283.96,,,,,,
2022-09-16,23:59:00,866.12,6683.81,1862.66,292.96,,,,,,
2022-09-17,00:00:01,0.0,0.0,0.0,0.0,,,,,,
2022-09-17,01:00:00,70.18,258.38,179.16,2.57,,,,,,
2022-09-17,02:00:00,106.95,526.22,333.23,18.64,,,,,,
2022-09-17,03:00:00,134.88,800.16,501.21,40.52,,,,,,
2022-09-17,04:00:00,141.17,1091.81,616.08,67.18,,,,,,
2022-09-17,05:00:00,155.59,1382.63,617.09,94.06,,,,,,
2022-09-17,06:00:00,193.07,1673.91,617.6,120.48,,,,,,
2022-09-17,07:00:01,240.4,1974.0,618.01,147.21,,,,,,
2022-09-17,08:00:00,249.34,2270.91,618.41,173.62,,,,,,
2022-09-17,09:00:00,289.55,2568.94,618.72,200.39,,,,,,
2022-09-17,10:00:00,339.02,2866.03,619.12,226.37,,,,,,
2022-09-17,11:00:00,356.18,3161.53,619.53,251.09,,,,,,
2022-09-17,12:00:00,402.59,3454.59,619.73,263.73,,,,,,
2022-09-17,13:00:00,451.24,3747.66,620.04,265.61,,,,,,
2022-09-17,14:00:00,458.66,4036.59,692.96,265.73,,,,,,
2022-09-17,15:00:00,465.56,4341.56,796.96,265.73,,,,,,
2022-09-17,16:00:00,523.45,4655.81,906.45,265.73,,,,,,
2022-09-17,17:00:00,558.39,4964.06,1004.15,265.73,,,,,,
2022-09-17,18:00:00,599.02,5270.53,1087.12,265.73,,,,,,
2022-09-17,19:00:00,675.19,5577.38,1168.17,265.73,,,,,,
2022-09-17,20:00:00,716.12,5883.47,1273.09,265.73,,,,,,
2022-09-17,21:00:00,767.81,6196.31,1360.33,265.73,,,,,,
2022-09-17,22:00:00,830.88,6507.19,1441.78,265.73,,,,,,
2022-09-17,23:00:00,854.75,6826.31,1522.02,265.73,,,,,,
2022-09-17,23:59:00,918.33,7143.28,1602.25,265.73,,,,,,
2022-09-18,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-18,01:00:00,47.53,327.56,78.2,0.0,,,,,,
2022-09-18,02:00:00,77.7,652.03,160.67,0.0,,,,,,
2022-09-18,03:00:00,113.85,994.13,242.53,0.0,,,,,,
2022-09-18,04:00:00,155.59,1288.41,325.71,0.0,,,,,,
2022-09-18,05:00:00,179.66,1608.38,405.34,0.0,,,,,,
2022-09-18,06:00:00,196.12,1944.84,514.31,0.0,,,,,,
2022-09-18,07:00:00,245.88,2273.25,529.55,0.47,,,,,,
2022-09-18,08:00:00,271.38,2549.16,530.36,10.12,,,,,,
2022-09-18,09:00:00,311.49,2798.81,530.87,25.23,,,,,,
2022-09-18,10:00:00,368.67,3122.63,711.24,46.22,,,,,,
2022-09-18,11:00:00,407.67,3426.94,916.09,71.76,,,,,,
2022-09-18,12:00:00,451.55,3711.28,1122.16,97.38,,,,,,
2022-09-18,13:00:00,525.79,4039.41,1328.34,122.38,,,,,,
2022-09-18,14:00:00,570.58,4368.0,1533.19,147.77,,,,,,
2022-09-18,15:00:00,619.73,4708.31,1735.2,173.95,,,,,,
2022-09-18,16:00:00,674.68,5041.78,1939.13,199.94,,,,,,
2022-09-18,17:00:00,715.51,5366.72,2144.09,225.73,,,,,,
2022-09-18,18:00:00,768.32,5690.06,2349.04,251.67,,,,,,
2022-09-18,19:00:00,828.14,6008.63,2555.41,277.85,,,,,,
2022-09-18,20:00:00,879.02,6322.69,2761.69,303.53,,,,,,
2022-09-18,21:00:00,939.55,6592.13,2970.6,329.66,,,,,,
2022-09-18,22:00:00,1010.65,6877.69,3174.44,355.91,,,,,,
2022-09-18,23:00:00,1062.75,7200.94,3376.34,382.38,,,,,,
2022-09-18,23:59:00,1102.46,7517.81,3589.52,409.13,,,,,,
2022-09-19,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-19,01:00:00,56.67,313.97,202.82,27.34,,,,,,
2022-09-19,02:00:00,98.11,627.19,429.2,55.08,,,,,,
2022-09-19,03:00:00,163.62,942.47,647.77,82.72,,,,,,
2022-09-19,04:00:00,202.11,1263.19,811.38,110.73,,,,,,
2022-09-19,05:00:00,248.73,1583.44,968.7,138.86,,,,,,
2022-09-19,06:00:00,339.73,1865.34,1122.57,166.98,,,,,,
2022-09-19,07:00:00,367.86,2098.69,1246.17,195.11,,,,,,
2022-09-19,08:00:00,400.36,2399.81,1363.38,223.23,,,,,,
2022-09-19,09:00:00,458.66,2700.56,1495.2,251.35,,,,,,
2022-09-19,10:00:00,539.91,2982.38,1629.06,279.48,,,,,,
2022-09-19,11:00:00,568.55,3230.81,1760.79,308.03,,,,,,
2022-09-19,12:00:00,625.52,3455.16,1881.55,389.15,,,,,,
2022-09-19,13:00:00,698.95,3678.75,1992.05,473.23,,,,,,
2022-09-19,14:00:00,732.57,3927.66,2159.02,557.42,,,,,,
2022-09-19,15:00:00,759.59,4180.31,2304.05,610.59,,,,,,
2022-09-19,16:00:00,835.15,4433.72,2440.55,637.23,,,,,,
2022-09-19,17:00:00,900.15,4650.19,2574.91,717.5,,,,,,
2022-09-19,18:00:00,940.98,4875.0,2708.47,802.52,,,,,,
2022-09-19,19:00:00,1015.83,5126.34,2827.09,886.89,,,,,,
2022-09-19,20:00:00,1054.83,5377.69,3017.73,953.03,,,,,,
2022-09-19,21:00:00,1121.86,5620.13,3209.38,1038.06,,,,,,
2022-09-19,22:00:00,1158.93,5860.97,3374.01,1124.38,,,,,,
2022-09-19,23:00:00,1231.65,6094.5,3552.25,1209.54,,,,,,
2022-09-19,23:59:00,1276.95,6333.66,3722.57,1296.11,,,,,,
2022-09-20,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-20,01:00:00,70.48,231.66,173.16,84.77,,,,,,
2022-09-20,02:00:00,102.68,457.97,346.33,173.35,,,,,,
2022-09-20,03:00:00,168.9,684.56,516.24,258.29,,,,,,
2022-09-20,04:00:00,240.4,909.19,682.2,345.32,,,,,,
2022-09-20,05:00:00,296.36,1125.84,853.02,374.98,,,,,,
2022-09-20,06:00:00,322.56,1334.34,1016.95,403.08,,,,,,
2022-09-20,07:00:00,391.83,1534.59,1160.55,461.1,,,,,,
2022-09-20,08:00:00,425.75,1734.09,1299.49,548.51,,,,,,
2022-09-20,09:00:00,451.55,1966.88,1426.55,632.86,,,,,,
2022-09-20,10:00:00,529.34,2186.72,1551.06,717.01,,,,,,
2022-09-20,11:00:00,557.07,2419.88,1677.0,802.04,,,,,,
2022-09-20,12:00:00,581.95,2673.09,1796.03,886.42,,,,,,
2022-09-20,13:00:00,647.56,2918.34,1912.32,970.7,,,,,,
2022-09-20,14:00:00,673.97,3144.84,2069.03,1053.02,,,,,,
2022-09-20,15:00:00,700.98,3377.53,2216.8,1132.78,,,,,,
2022-09-20,16:00:00,776.45,3611.91,2356.96,1193.65,,,,,,
2022-09-20,17:00:00,806.61,3842.44,2501.48,1267.44,,,,,,
2022-09-20,18:00:00,833.83,4059.66,2673.73,1352.63,,,,,,
2022-09-20,19:00:00,895.78,4274.06,2871.17,1438.62,,,,,,
2022-09-20,20:00:00,945.34,4497.84,3051.45,1509.14,,,,,,
2022-09-20,21:00:00,977.23,4759.78,3229.79,1534.54,,,,,,
2022-09-20,22:00:00,998.46,5013.09,3411.79,1559.58,,,,,,
2022-09-20,23:00:00,1065.29,5262.28,3603.64,1585.34,,,,,,
2022-09-20,23:59:00,1097.79,5500.97,3758.22,1611.46,,,,,,
2022-09-21,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-21,01:00:00,51.9,272.72,146.66,26.66,,,,,,
2022-09-21,02:00:00,102.78,565.03,277.98,53.99,,,,,,
2022-09-21,03:00:00,123.91,851.25,421.48,81.97,,,,,,
2022-09-21,04:00:00,188.91,1137.56,588.55,109.34,,,,,,
2022-09-21,05:00:00,240.4,1411.5,733.28,137.11,,,,,,
2022-09-21,06:00:00,267.21,1684.78,894.46,165.2,,,,,,
2022-09-21,07:00:00,344.91,1978.69,1041.42,192.85,,,,,,
2022-09-21,08:00:00,390.91,2276.34,1191.94,220.61,,,,,,
2022-09-21,09:00:00,455.71,2576.91,1340.52,248.67,,,,,,
2022-09-21,10:00:00,543.36,2881.03,1503.33,294.47,,,,,,
2022-09-21,11:00:01,576.37,3174.66,1654.25,378.84,,,,,,
2022-09-21,12:00:00,616.89,3471.38,1819.39,454.85,,,,,,
2022-09-21,13:00:00,684.63,3765.0,1962.9,532.77,,,,,,
2022-09-21,14:00:00,749.33,4041.09,2135.86,587.44,,,,,,
2022-09-21,15:00:00,806.3,4338.28,2329.44,660.12,,,,,,
2022-09-21,16:00:00,867.14,4624.03,2520.88,744.49,,,,,,
2022-09-21,17:00:00,907.77,4946.34,2709.89,828.87,,,,,,
2022-09-21,18:00:00,964.13,5194.22,2900.12,913.27,,,,,,
2022-09-21,19:00:01,1019.48,5434.69,3091.16,997.66,,,,,,
2022-09-21,20:00:01,1089.46,5763.75,3281.38,1081.74,,,,,,
2022-09-21,21:00:01,1144.51,6083.72,3471.51,1202.91,,,,,,
2022-09-21,22:00:01,1179.04,6397.97,3662.34,1343.32,,,,,,
2022-09-21,23:00:00,1259.98,6711.19,3851.05,1471.85,,,,,,
2022-09-21,23:59:00,1326.91,7003.88,4038.02,1571.84,,,,,,
2022-09-22,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-22,01:00:00,36.46,292.59,193.07,84.38,,,,,,
2022-09-22,02:00:00,102.17,601.97,387.05,129.17,,,,,,
2022-09-22,03:00:00,155.9,902.63,581.95,185.15,,,,,,
2022-09-22,04:00:01,203.94,1160.72,775.02,325.77,,,,,,
2022-09-22,05:00:01,218.26,1447.13,967.59,466.45,,,,,,
2022-09-22,06:00:00,242.94,1752.75,1156.39,601.8,,,,,,
2022-09-22,07:00:00,254.82,2051.53,1347.02,742.47,,,,,,
2022-09-22,08:00:00,307.23,2341.41,1536.54,853.95,,,,,,
2022-09-22,09:00:00,356.08,2630.53,1727.38,940.54,,,,,,
2022-09-22,10:00:00,371.52,2907.38,1919.23,1025.32,,,,,,
2022-09-22,11:00:00,397.62,3170.44,2112.5,1113.28,,,,,,
2022-09-22,12:00:00,444.44,3410.25,2305.57,1211.6,,,,,,
2022-09-22,13:00:00,469.52,3651.56,2498.34,1295.88,,,,,,
2022-09-22,14:00:00,529.45,3897.19,2690.29,1380.26,,,,,,
2022-09-22,15:00:00,561.54,4154.72,2881.84,1464.59,,,,,,
2022-09-22,16:00:00,585.61,4412.72,3074.5,1531.27,,,,,,
2022-09-22,17:00:01,607.75,4608.0,3267.77,1613.33,,,,,,
2022-09-22,18:00:00,643.7,4684.41,3460.03,1698.09,,,,,,
2022-09-22,19:00:00,673.77,4887.66,3651.58,1782.35,,,,,,
2022-09-22,20:00:00,689.71,5111.06,3846.38,1862.87,,,,,,
2022-09-22,21:00:01,723.43,5354.91,4035.69,1863.98,,,,,,
2022-09-22,22:00:00,789.75,5597.72,4226.02,1864.7,,,,,,
2022-09-22,23:00:00,843.78,5844.0,4415.23,1865.38,,,,,,
2022-09-22,23:59:00,904.52,6088.69,4601.19,1866.01,,,,,,
2022-09-23,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-23,01:00:01,64.29,248.72,190.63,24.98,,,,,,
2022-09-23,02:00:00,128.58,488.25,381.06,84.38,,,,,,
2022-09-23,03:00:00,223.74,735.75,592.11,147.39,,,,,,
2022-09-23,04:00:00,286.41,1002.94,781.52,229.81,,,,,,
2022-09-23,05:00:00,389.09,1288.22,971.04,307.78,,,,,,
2022-09-23,06:00:00,480.7,1569.0,1160.55,392.13,,,,,,
2022-09-23,07:00:00,572.51,1813.59,1350.07,476.43,,,,,,
2022-09-23,08:00:00,683.41,2047.22,1539.28,552.23,,,,,,
2022-09-23,09:00:00,752.88,2286.38,1729.2,604.11,,,,,,
2022-09-23,10:00:00,850.08,2484.09,1919.43,688.48,,,,,,
2022-09-23,11:00:00,937.32,2622.0,2110.06,775.67,,,,,,
2022-09-23,12:00:01,1050.46,2688.38,2301.2,860.33,,,,,,
2022-09-23,13:00:00,1139.84,2886.09,2492.95,944.67,,,,,,
2022-09-23,14:00:00,1214.28,3096.47,2684.91,1028.93,,,,,,
2022-09-23,15:00:00,1264.25,3343.69,2874.83,1037.16,,,,,,
2022-09-23,16:00:00,1293.7,3598.78,3064.14,1074.36,,,,,,
2022-09-23,17:00:00,1336.66,3848.06,3254.67,1143.61,,,,,,
2022-09-23,18:00:00,1356.06,4101.28,3445.0,1220.45,,,,,,
2022-09-23,19:00:01,1407.15,4358.16,3634.11,1278.68,,,,,,
2022-09-23,20:00:00,1420.05,4623.56,3824.23,1326.32,,,,,,
2022-09-23,21:00:00,1465.24,4878.94,4012.13,1326.4,,,,,,
2022-09-23,22:00:00,1504.65,5147.72,4201.03,1327.09,,,,,,
2022-09-23,23:00:00,1551.98,5424.56,4391.97,1330.13,,,,,,
2022-09-23,23:59:00,1565.48,5699.44,4579.66,1339.05,,,,,,
2022-09-24,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-24,01:00:00,43.77,266.53,192.16,4.48,,,,,,
2022-09-24,02:00:01,61.11,534.38,384.41,22.05,,,,,,
2022-09-24,03:00:00,95.7,797.44,577.48,53.05,,,,,,
2022-09-24,04:00:00,135.55,1026.38,771.67,136.47,,,,,,
2022-09-24,05:00:00,150.36,1307.06,968.09,220.28,,,,,,
2022-09-24,06:00:00,177.08,1574.44,1170.91,304.65,,,,,,
2022-09-24,07:00:00,199.2,1836.66,1374.14,389.0,,,,,,
2022-09-24,08:00:00,241.77,2036.81,1571.38,444.3,,,,,,
2022-09-24,09:00:01,254.05,2313.19,1765.97,472.41,,,,,,
2022-09-24,10:00:00,276.73,2616.38,1957.41,511.9,,,,,,
2022-09-24,11:00:00,301.3,2901.66,2144.19,582.48,,,,,,
2022-09-24,12:00:00,339.83,3124.97,2329.03,664.9,,,,,,
2022-09-24,13:00:00,368.23,3427.31,2515.7,753.29,,,,,,
2022-09-24,14:00:00,391.11,3757.78,2704.2,813.27,,,,,,
2022-09-24,15:00:00,402.17,4033.69,2906.52,841.29,,,,,,
2022-09-24,16:00:01,444.45,4323.75,3104.77,899.76,,,,,,
2022-09-24,17:00:00,472.58,4606.13,3303.12,988.69,,,,,,
2022-09-24,18:00:00,490.2,4881.28,3501.77,1121.09,,,,,,
2022-09-24,19:00:00,497.98,5143.88,3699.31,1261.76,,,,,,
2022-09-24,20:00:00,538.58,5378.81,3900.81,1402.34,,,,,,
2022-09-24,21:00:00,592.77,5626.41,4100.79,1542.31,,,,,,
2022-09-24,22:00:00,648.92,5873.53,4300.97,1681.2,,,,,,
2022-09-24,23:00:01,685.95,6134.06,4505.72,1773.17,,,,,,
2022-09-24,23:59:00,751.77,6400.31,4705.19,1880.52,,,,,,
2022-09-25,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-25,01:00:00,62.16,263.44,207.29,80.73,,,,,,
2022-09-25,02:00:00,133.41,528.94,409.3,123.1,,,,,,
2022-09-25,03:00:00,210.47,796.31,609.48,195.19,,,,,,
2022-09-25,04:00:00,269.16,1072.69,810.27,279.56,,,,,,
2022-09-25,05:00:00,335.53,1361.44,1007.6,363.94,,,,,,
2022-09-25,06:00:00,399.56,1658.34,1208.49,448.31,,,,,,
2022-09-25,07:00:00,468.0,1969.78,1411.62,530.33,,,,,,
2022-09-25,08:00:00,553.41,2298.19,1612.91,556.95,,,,,,
2022-09-25,09:00:00,588.0,2631.47,1815.23,585.07,,,,,,
2022-09-25,10:00:00,671.81,2966.06,2017.64,613.02,,,,,,
2022-09-25,11:00:00,680.91,3299.91,2219.75,682.67,,,,,,
2022-09-25,12:00:00,695.91,3582.84,2423.69,767.05,,,,,,
2022-09-25,13:00:00,732.47,3896.72,2624.58,851.41,,,,,,
2022-09-25,14:00:00,763.03,4221.66,2825.57,935.6,,,,,,
2022-09-25,15:00:00,786.09,4547.16,3023.31,1002.92,,,,,,
2022-09-25,16:00:00,838.78,4845.09,3223.29,1029.16,,,,,,
2022-09-25,17:00:00,860.91,5134.03,3423.67,1056.34,,,,,,
2022-09-25,18:00:00,901.88,5458.97,3622.13,1092.46,,,,,,
2022-09-25,19:00:00,955.22,5765.53,3822.61,1141.92,,,,,,
2022-09-25,20:00:00,997.69,6021.84,4023.09,1212.72,,,,,,
2022-09-25,21:00:00,1028.72,6271.78,4222.66,1298.3,,,,,,
2022-09-25,22:00:00,1080.28,6519.94,4422.34,1382.7,,,,,,
2022-09-25,23:00:00,1101.28,6770.81,4624.34,1460.95,,,,,,
2022-09-25,23:59:00,1149.09,7034.63,4822.29,1489.51,,,,,,
2022-09-26,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-26,01:00:00,21.0,244.22,203.63,67.2,,,,,,
2022-09-26,02:00:00,67.59,508.03,404.83,139.87,,,,,,
2022-09-26,03:00:00,103.13,791.34,607.45,219.91,,,,,,
2022-09-26,04:00:00,126.47,1110.09,811.89,247.25,,,,,,
2022-09-26,05:00:00,139.31,1426.31,1016.03,275.3,,,,,,
2022-09-26,06:00:00,174.94,1741.69,1219.87,302.64,,,,,,
2022-09-26,07:00:00,227.72,2046.19,1421.98,329.84,,,,,,
2022-09-26,08:00:00,293.53,2362.78,1623.88,356.48,,,,,,
2022-09-26,09:00:00,328.31,2680.41,1824.27,384.2,,,,,,
2022-09-26,10:00:00,409.88,2994.38,2023.43,410.19,,,,,,
2022-09-26,11:00:00,439.97,3325.31,2221.27,437.62,,,,,,
2022-09-26,12:00:00,473.06,3664.13,2419.52,464.49,,,,,,
2022-09-26,13:00:00,531.28,3998.63,2616.55,489.46,,,,,,
2022-09-26,14:00:00,585.28,4343.81,2791.34,514.34,,,,,,
2022-09-26,15:00:00,642.47,4686.0,2945.92,538.99,,,,,,
2022-09-26,16:00:00,705.09,5023.22,3134.02,563.25,,,,,,
2022-09-26,17:00:00,759.09,5352.66,3299.87,585.73,,,,,,
2022-09-26,18:00:00,814.59,5640.75,3556.11,606.05,,,,,,
2022-09-26,19:00:00,835.03,5927.06,3838.86,628.98,,,,,,
2022-09-26,20:00:00,885.94,6206.25,3966.42,642.43,,,,,,
2022-09-26,21:00:00,924.0,6490.59,4123.84,660.77,,,,,,
2022-09-26,22:00:00,961.97,6774.19,4307.37,680.24,,,,,,
2022-09-26,23:00:00,1023.28,7060.59,4491.91,699.06,,,,,,
2022-09-26,23:59:00,1059.09,7327.13,4667.2,721.7,,,,,,
2022-09-27,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-27,01:00:00,42.0,243.84,179.77,22.77,,,,,,
2022-09-27,02:00:00,100.22,499.31,354.05,46.7,,,,,,
2022-09-27,03:00:00,129.47,738.75,567.33,71.02,,,,,,
2022-09-27,04:00:00,176.16,1000.31,773.91,96.52,,,,,,
2022-09-27,05:00:00,191.72,1231.13,967.48,123.7,,,,,,
2022-09-27,06:00:00,233.16,1457.53,1173.45,150.74,,,,,,
2022-09-27,07:00:00,275.16,1667.25,1375.77,178.21,,,,,,
2022-09-27,08:00:00,338.63,1901.91,1577.77,205.84,,,,,,
2022-09-27,09:00:00,382.97,2176.97,1780.09,233.83,,,,,,
2022-09-27,10:00:00,421.59,2455.31,1980.27,301.76,,,,,,
2022-09-27,11:00:00,492.84,2742.38,2177.2,383.99,,,,,,
2022-09-27,12:00:00,526.88,3045.66,2372.7,465.73,,,,,,
2022-09-27,13:00:00,619.13,3363.19,2561.3,542.88,,,,,,
2022-09-27,14:00:00,670.69,3686.06,2704.91,621.05,,,,,,
2022-09-27,15:00:00,772.59,4013.91,2802.21,680.45,,,,,,
2022-09-27,16:00:00,823.78,4330.03,2890.16,741.87,,,,,,
2022-09-27,17:00:00,891.94,4620.94,2976.09,798.12,,,,,,
2022-09-27,18:00:00,957.94,4913.06,3067.29,852.75,,,,,,
2022-09-27,19:00:00,1012.31,5217.0,3159.71,875.75,,,,,,
2022-09-27,20:00:00,1068.75,5519.81,3299.26,928.39,,,,,,
2022-09-27,21:00:00,1133.72,5817.84,3460.03,995.55,,,,,,
2022-09-27,22:00:00,1188.84,6096.09,3627.71,1079.91,,,,,,
2022-09-27,23:00:00,1246.03,6337.13,3774.06,1164.42,,,,,,
2022-09-27,23:59:00,1306.5,6569.72,3903.45,1247.45,,,,,,
2022-09-28,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-28,01:00:00,56.25,267.66,145.34,69.27,,,,,,
2022-09-28,02:00:00,112.13,541.31,263.15,74.9,,,,,,
2022-09-28,03:00:00,194.34,791.72,378.63,85.32,,,,,,
2022-09-28,04:00:00,254.81,1046.72,484.45,105.58,,,,,,
2022-09-28,05:00:00,344.06,1348.03,579.11,126.76,,,,,,
2022-09-28,06:00:00,417.56,1662.75,666.66,151.7,,,,,,
2022-09-28,07:00:00,486.38,1974.19,755.83,176.7,,,,,,
2022-09-28,08:00:00,539.44,2287.59,836.37,202.18,,,,,,
2022-09-28,09:00:00,644.06,2595.38,910.91,227.18,,,,,,
2022-09-28,10:00:00,718.69,2907.56,986.48,252.2,,,,,,
2022-09-28,11:00:00,805.97,3235.41,1067.73,275.93,,,,,,
2022-09-28,12:00:00,895.59,3569.53,1146.03,294.7,,,,,,
2022-09-28,13:00:00,974.63,3903.09,1220.88,306.21,,,,,,
2022-09-28,14:00:00,1053.0,4230.47,1340.83,307.38,,,,,,
2022-09-28,15:00:00,1113.47,4546.88,1416.7,307.49,,,,,,
2022-09-28,16:00:00,1206.38,4873.22,1488.09,307.49,,,,,,
2022-09-28,17:00:00,1279.22,5182.69,1536.84,307.49,,,,,,
2022-09-28,18:00:00,1321.97,5497.78,1578.18,309.73,,,,,,
2022-09-28,19:00:00,1401.94,5802.66,1612.71,391.19,,,,,,
2022-09-28,20:00:00,1427.72,6098.53,1656.59,470.7,,,,,,
2022-09-28,21:00:00,1442.63,6415.0,1750.33,550.36,,,,,,
2022-09-28,22:00:00,1497.38,6805.5,1857.17,634.3,,,,,,
2022-09-28,23:00:00,1538.16,7227.88,1951.12,718.68,,,,,,
2022-09-28,23:59:00,1608.47,7648.0,2108.34,784.33,,,,,,
2022-09-29,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-29,01:00:00,22.22,426.25,144.83,84.38,,,,,,
2022-09-29,02:00:00,86.72,850.25,293.72,168.75,,,,,,
2022-09-29,03:00:00,134.34,1278.88,421.48,253.13,,,,,,
2022-09-29,04:00:00,160.22,1699.0,531.58,333.72,,,,,,
2022-09-29,05:00:00,211.69,2124.13,645.73,343.58,,,,,,
2022-09-29,06:00:00,257.06,2541.0,761.41,363.96,,,,,,
2022-09-29,07:00:00,320.06,2942.63,865.52,385.48,,,,,,
2022-09-29,08:00:00,344.44,3326.63,965.05,411.12,,,,,,
2022-09-29,09:00:00,415.5,3785.63,1065.19,435.26,,,,,,
2022-09-29,10:00:00,480.56,4278.0,1144.41,457.74,,,,,,
2022-09-29,11:00:00,515.25,4764.5,1227.89,483.19,,,,,,
2022-09-29,12:00:00,544.97,5193.0,1307.01,506.18,,,,,,
2022-09-29,13:00:00,619.22,5604.63,1405.63,511.82,,,,,,
2022-09-29,14:00:00,640.22,6081.25,1574.32,515.12,,,,,,
2022-09-29,15:00:00,725.34,6520.0,1761.8,515.12,,,,,,
2022-09-29,16:00:00,798.56,6903.38,1948.48,515.12,,,,,,
2022-09-29,17:00:00,846.75,7295.0,2136.47,515.12,,,,,,
2022-09-29,18:00:00,870.19,7776.75,2322.23,515.12,,,,,,
2022-09-29,19:00:00,892.03,8284.0,2505.75,515.12,,,,,,
2022-09-29,20:00:00,911.34,8781.75,2670.69,515.12,,,,,,
2022-09-29,21:00:00,934.97,9212.88,2800.18,515.12,,,,,,
2022-09-29,22:00:00,954.09,9646.75,2945.62,515.12,,,,,,
2022-09-29,23:00:00,978.0,10082.75,3105.27,515.32,,,,,,
2022-09-29,23:59:00,994.5,10488.5,3239.34,525.33,,,,,,
2022-09-30,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-30,01:00:00,19.78,433.88,156.91,22.11,,,,,,
2022-09-30,02:00:00,34.5,870.0,311.9,47.67,,,,,,
2022-09-30,03:00:00,63.47,1209.38,521.22,73.48,,,,,,
2022-09-30,04:00:00,80.44,1567.75,722.72,99.92,,,,,,
2022-09-30,05:00:00,98.91,2000.5,918.73,127.58,,,,,,
2022-09-30,06:00:00,112.22,2476.88,1111.4,155.67,,,,,,
2022-09-30,07:00:00,130.69,2972.0,1307.72,183.8,,,,,,
2022-09-30,08:00:00,163.97,3440.25,1490.84,211.92,,,,,,
2022-09-30,09:00:00,174.28,3902.25,1613.83,240.05,,,,,,
2022-09-30,10:00:00,195.47,4361.63,1753.48,268.17,,,,,,
2022-09-30,11:00:00,216.09,4810.38,1918.82,296.3,,,,,,
2022-09-30,12:00:00,237.56,5265.25,2104.38,324.42,,,,,,
2022-09-30,13:00:00,264.94,5721.75,2276.33,352.55,,,,,,
2022-09-30,14:00:00,297.66,6134.13,2441.89,380.66,,,,,,
2022-09-30,15:00:00,309.56,6586.0,2627.42,408.79,,,,,,
2022-09-30,16:00:00,333.0,6948.13,2810.52,436.9,,,,,,
2022-09-30,17:00:00,345.56,7371.13,2993.14,465.02,,,,,,
2022-09-30,18:00:00,360.84,7787.88,3176.7,493.14,,,,,,
2022-09-30,19:00:00,383.34,8187.75,3362.89,521.19,,,,,,
2022-09-30,20:00:00,400.97,8540.63,3553.95,549.27,,,,,,
2022-09-30,21:00:00,415.59,8990.38,3746.05,577.38,,,,,,
2022-09-30,22:00:00,431.53,9440.5,3938.89,605.5,,,,,,
2022-09-30,23:00:00,447.19,9888.63,4130.98,633.63,,,,,,
