DIA,HORA,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador Sistema Kaeser,Tot Aire Expulsion,Tot Aire Servicio Logistica,Id
2023-11-18,14:00:00,2859.97,4336.44,2595.12,35.78,10908.96,2950.62,32087.0,296.3,0.0,
2023-11-18,15:00:00,3208.12,4619.37,2774.53,37.53,11643.07,3161.98,34576.0,317.06,0.0,
2023-11-18,16:00:00,3548.47,4927.34,2919.0,45.72,12374.05,3426.67,37078.0,338.1,0.0,
2023-11-18,17:00:00,3898.28,5244.93,3037.22,49.45,13122.2,3599.09,39459.0,358.95,0.0,
2023-11-18,18:00:00,4240.5,5565.69,3151.31,91.59,13884.84,3763.83,41837.0,380.05,0.0,
2023-11-18,19:00:00,4584.22,5876.36,3286.94,135.66,14680.34,3947.64,44379.0,400.89,0.0,
2023-11-18,20:00:00,4912.37,6162.44,3414.31,182.02,15343.64,4143.85,46665.0,422.51,0.0,
2023-11-18,21:00:00,5236.12,6384.3,3530.97,241.41,16022.41,4372.63,48919.0,443.9,0.0,
2023-11-18,22:00:00,5543.84,6702.52,3650.0,303.53,16824.84,4589.37,51457.0,464.63,0.0,
2023-11-18,23:00:00,5692.69,7022.67,3820.78,368.91,17626.9,4847.87,53885.0,485.64,0.0,
2023-11-18,23:59:00,5793.69,7333.48,3984.78,434.59,18477.81,5121.2,56324.0,506.39,0.0,
2023-11-19,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-19,01:00:00,8.16,328.33,170.69,62.17,889.89,281.77,2312.0,21.02,0.0,
2023-11-19,02:00:00,8.16,642.45,354.38,119.13,1698.21,543.08,4443.0,41.85,0.0,
2023-11-19,03:00:00,8.16,909.27,534.0,174.22,2596.16,739.17,6550.0,63.19,0.0,
2023-11-19,04:00:00,34.5,1218.98,714.5,231.42,3489.41,934.25,8764.0,84.09,0.0,
2023-11-19,05:00:00,155.38,1554.59,883.59,296.13,4384.3,1137.25,11151.0,107.48,0.0,
2023-11-19,06:00:00,340.13,1886.72,1046.22,358.77,5220.95,1338.98,13731.0,150.6,0.0,
2023-11-19,07:00:00,589.5,2206.84,1232.69,422.42,5994.5,1554.78,16336.0,193.59,0.0,
2023-11-19,08:00:00,855.34,2521.82,1427.56,485.63,6766.95,1760.27,18957.0,236.86,0.0,
2023-11-19,09:00:00,1195.94,2860.71,1624.91,551.72,7490.21,1949.39,21613.0,279.96,0.0,
2023-11-19,10:00:00,1528.22,3136.15,1810.5,614.41,8221.42,2139.58,24199.0,324.5,0.0,
2023-11-19,11:00:00,1864.0,3444.71,1949.09,670.66,8953.37,2308.69,26856.0,368.47,0.0,
2023-11-19,12:00:00,2156.56,3750.89,2081.84,684.86,9779.96,2470.99,29470.0,409.07,0.0,
2023-11-19,13:00:00,2487.41,4070.12,2249.47,684.88,10630.66,2628.99,31811.0,411.35,0.0,
2023-11-19,14:00:00,2803.56,4410.48,2431.94,684.88,11346.38,2812.54,34018.0,411.35,0.0,
2023-11-19,15:00:00,3150.94,4696.87,2590.5,695.58,12047.86,3007.51,36232.0,411.35,0.0,
2023-11-19,16:00:00,3471.16,4988.22,2765.56,695.58,12854.19,3196.71,38421.0,411.35,0.0,
2023-11-19,17:00:00,3788.72,5280.68,2954.53,696.12,13707.48,3368.34,40727.0,423.29,0.0,
2023-11-19,18:00:00,4064.63,5572.13,3115.09,700.5,14630.32,3543.1,43249.0,444.73,0.0,
2023-11-19,19:00:00,4168.41,5886.06,3285.25,700.92,15587.95,3723.74,45577.0,466.5,0.0,
2023-11-19,20:00:00,4272.72,6200.17,3460.69,702.77,16402.07,3903.37,47799.0,488.41,0.0,
2023-11-19,21:00:00,4364.63,6525.12,3652.87,702.77,17107.59,4072.99,49876.0,510.07,0.0,
2023-11-19,22:00:00,4418.0,6839.21,3818.03,702.77,17818.85,4241.96,51930.0,531.51,0.0,
2023-11-19,23:00:00,4470.81,7153.64,3976.62,702.78,18542.1,4415.87,53968.0,553.09,0.0,
2023-11-19,23:59:00,4521.44,7471.12,4147.12,702.94,19246.7,4580.19,55931.0,574.18,0.0,
2023-11-20,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-20,01:00:00,1.66,302.8,180.09,8.06,725.77,165.88,1949.0,21.34,0.0,
2023-11-20,02:00:00,1.66,606.21,343.31,10.14,1434.06,334.97,4049.0,66.69,0.0,
2023-11-20,03:00:00,1.66,922.43,512.75,11.91,2280.88,505.19,6323.0,111.0,0.0,
2023-11-20,04:00:00,1.66,1252.2,659.81,14.72,3174.22,675.64,8414.0,133.05,0.0,
2023-11-20,05:00:00,1.66,1550.63,783.81,101.44,4027.7,856.46,10451.0,149.97,0.0,
2023-11-20,06:00:00,1.66,1854.02,841.87,249.84,4818.84,1038.39,12297.0,149.97,0.0,
2023-11-20,07:00:00,1.66,2101.31,861.03,394.66,5618.05,1222.91,14057.0,149.97,0.0,
2023-11-20,08:00:00,1.66,2338.98,879.22,540.17,6416.3,1411.6,15823.0,149.97,0.0,
2023-11-20,09:00:00,1.66,2502.88,889.06,683.97,7281.92,1596.09,17553.0,149.97,0.0,
2023-11-20,10:00:00,1.66,2666.12,891.69,783.87,8262.27,1779.45,19341.0,149.97,0.0,
2023-11-20,11:00:00,1.66,2843.33,893.84,796.64,9116.3,1969.12,21064.0,162.31,0.0,
2023-11-20,12:00:00,1.66,2937.58,895.19,804.36,10012.54,2152.38,22617.0,173.07,0.0,
2023-11-20,13:00:00,1.66,2969.26,895.19,805.56,10801.07,2319.52,23794.0,173.07,0.0,
2023-11-20,14:00:00,1.66,3001.27,895.19,806.19,11583.26,2492.17,24977.0,173.07,0.0,
2023-11-20,15:00:00,1.66,3021.65,895.19,807.37,12521.23,2664.25,26351.0,173.07,0.0,
2023-11-20,16:00:00,1.66,3040.33,895.19,808.05,13316.04,2829.0,27614.0,173.07,0.0,
2023-11-20,17:00:00,1.66,3062.66,895.19,808.05,14315.99,2994.72,29144.0,173.07,0.0,
2023-11-20,18:00:00,1.66,3083.82,895.19,808.05,15298.34,3166.34,30661.0,173.07,0.0,
2023-11-20,19:00:00,1.66,3103.45,895.19,808.05,16174.57,3353.09,32165.0,185.34,0.0,
2023-11-20,20:00:00,1.66,3123.85,895.19,808.12,17073.82,3540.28,33738.0,211.65,0.0,
2023-11-20,21:00:00,1.66,3141.15,895.19,808.12,17985.15,3722.09,35063.0,211.65,0.0,
2023-11-20,22:00:00,1.66,3164.43,895.19,808.12,18771.09,3892.49,36204.0,211.65,0.0,
2023-11-20,23:00:00,1.66,3190.75,895.19,808.12,19527.63,4061.41,37309.0,211.65,0.0,
2023-11-20,23:59:00,1.66,3214.36,895.19,808.16,20273.88,4236.49,38417.0,211.65,0.0,
2023-11-21,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-21,01:00:00,0.0,18.55,0.0,0.25,772.52,220.16,1209.0,0.0,0.0,
2023-11-21,02:00:00,0.0,32.21,0.0,0.25,1553.78,405.45,2467.0,0.0,0.0,
2023-11-21,03:00:00,0.0,45.63,0.0,0.25,2344.83,584.35,3742.0,0.0,0.0,
2023-11-21,04:00:00,0.0,58.68,0.0,0.25,3144.88,753.84,5011.0,0.0,0.0,
2023-11-21,05:00:00,0.0,72.72,0.0,0.25,3929.92,920.02,6260.0,0.0,0.0,
2023-11-21,06:00:00,0.0,90.67,0.0,0.25,4714.75,1140.55,7549.0,0.0,0.0,
2023-11-21,07:00:00,0.0,106.4,0.0,0.25,5498.61,1358.02,8826.0,0.0,0.0,
2023-11-21,08:00:00,0.0,123.19,0.0,0.25,6271.97,1537.73,10047.0,0.0,0.0,
2023-11-21,09:00:00,0.0,138.38,0.0,0.25,7049.27,1740.23,11293.0,0.0,0.0,
2023-11-21,10:00:00,0.0,159.5,0.0,0.25,7829.38,1935.66,12749.0,19.01,0.0,
2023-11-21,11:00:00,0.0,180.22,0.0,0.25,8622.25,2134.61,14242.0,40.16,0.0,
2023-11-21,12:00:00,0.0,180.22,0.0,0.97,9380.83,2365.2,15708.0,61.52,0.0,
2023-11-21,13:00:00,0.0,180.22,0.0,3.0,10124.36,2587.56,17151.0,82.34,0.0,
2023-11-21,14:00:00,0.0,180.22,0.0,7.17,10834.33,2809.68,18552.0,103.38,0.0,
2023-11-21,15:00:00,0.0,180.22,0.0,14.31,11526.36,3018.31,19928.0,124.57,0.0,
2023-11-21,16:00:00,0.0,180.22,0.0,19.02,12211.23,3201.27,21128.0,134.61,0.0,
2023-11-21,17:00:00,0.0,180.22,0.0,19.02,12880.56,3377.68,22177.0,134.61,0.0,
2023-11-21,18:00:00,0.0,180.22,0.0,19.02,13548.23,3570.45,23235.0,134.61,0.0,
2023-11-21,19:00:00,0.0,180.22,0.0,26.61,14230.61,3764.42,24631.0,164.36,0.0,
2023-11-21,20:00:00,0.0,180.22,0.0,26.61,15165.08,3967.36,26323.0,198.1,0.0,
2023-11-21,21:00:00,0.0,180.22,0.0,30.73,15914.02,4175.19,27765.0,218.93,0.0,
2023-11-21,22:00:00,0.0,180.22,0.0,35.7,16672.03,4354.84,29173.0,239.65,0.0,
2023-11-21,23:00:00,0.0,282.63,0.0,148.41,17553.05,4546.8,30986.0,259.72,0.0,
2023-11-21,23:59:00,0.0,468.66,0.0,282.61,18565.14,4729.95,32985.0,280.45,0.0,
2023-11-22,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-22,01:00:00,0.0,201.77,0.0,142.88,1070.63,180.91,2036.0,14.91,0.0,
2023-11-22,02:00:00,0.0,419.46,0.0,285.88,2182.06,366.15,4068.0,23.15,0.0,
2023-11-22,03:00:00,0.0,655.39,0.0,439.34,3273.25,539.2,6000.0,23.15,0.0,
2023-11-22,04:00:00,16.34,905.95,0.0,591.63,4343.25,714.32,7936.0,23.15,0.0,
2023-11-22,05:00:00,107.78,1171.21,0.0,753.56,5383.7,884.14,9942.0,23.15,0.0,
2023-11-22,06:00:00,231.31,1462.79,0.0,916.92,6404.48,1056.22,12041.0,23.15,0.0,
2023-11-22,07:00:00,368.22,1749.19,0.0,1082.89,7415.11,1226.05,14178.0,23.15,0.0,
2023-11-22,08:00:00,556.84,2017.53,0.0,1258.81,8421.98,1396.84,16296.0,23.15,0.0,
2023-11-22,09:00:00,781.63,2337.24,0.0,1455.06,9448.66,1582.82,18606.0,23.15,0.0,
2023-11-22,10:00:00,1006.03,2652.95,0.0,1679.22,10407.23,1751.08,20860.0,27.3,0.0,
2023-11-22,11:00:00,1229.16,2972.4,0.0,1873.08,11252.3,1914.24,23034.0,37.01,0.0,
2023-11-22,12:00:00,1451.34,3284.7,0.0,2021.89,12139.67,2077.46,25196.0,37.01,0.0,
2023-11-22,13:00:00,1673.97,3599.16,0.0,2155.27,13020.08,2245.43,27349.0,37.01,0.0,
2023-11-22,14:00:00,1926.75,3919.78,0.0,2310.52,13915.0,2305.28,29471.0,37.01,0.0,
2023-11-22,15:00:00,2221.34,4195.8,0.0,2474.37,14784.61,2364.51,31539.0,37.01,0.0,
2023-11-22,16:00:00,2447.97,4497.69,0.0,2618.64,15628.44,2423.3,33583.0,37.01,0.0,
2023-11-22,17:00:00,2675.38,4823.07,0.91,2769.34,16679.36,2479.96,35808.0,37.01,0.0,
2023-11-22,18:00:00,2899.38,5145.41,0.91,2916.64,17561.97,2636.93,37997.0,37.01,0.0,
2023-11-22,19:00:00,3126.56,5449.07,0.91,3070.61,18270.94,2810.66,40010.0,37.01,0.0,
2023-11-22,20:00:00,3359.91,5787.16,0.91,3254.36,18977.81,2983.02,42049.0,37.01,0.0,
2023-11-22,21:00:00,3573.5,6116.01,0.91,3383.34,19677.64,3155.53,44097.0,37.01,0.0,
2023-11-22,22:00:00,3787.22,6452.62,0.91,3552.81,20374.03,3328.79,46160.0,37.01,0.0,
2023-11-22,23:00:00,3958.91,6738.67,0.91,3729.03,21065.86,3500.41,48186.0,37.01,0.0,
2023-11-22,23:59:00,4068.0,7023.73,0.91,3916.48,21755.5,3673.65,50120.0,37.01,0.0,
2023-11-23,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-23,01:00:00,0.06,293.45,0.0,200.97,731.03,184.39,1858.0,0.0,0.0,
2023-11-23,02:00:00,0.06,593.23,0.0,416.31,1491.52,371.14,3754.0,0.0,0.0,
2023-11-23,03:00:00,0.06,901.3,0.0,631.7,2238.8,556.66,5641.0,0.0,0.0,
2023-11-23,04:00:00,25.22,1203.15,0.0,832.33,2986.89,740.5,7543.0,0.02,0.0,
2023-11-23,05:00:00,170.31,1499.79,0.0,1013.66,3725.86,921.79,9480.0,0.02,0.0,
2023-11-23,06:00:00,369.63,1779.81,0.0,1211.09,4449.67,1101.86,11433.0,0.02,0.0,
2023-11-23,07:00:00,564.53,2093.3,0.0,1404.63,5171.09,1278.98,13391.0,0.02,0.0,
2023-11-23,08:00:00,763.13,2396.66,0.0,1602.98,5886.67,1453.53,15360.0,0.02,0.0,
2023-11-23,09:00:00,973.03,2710.17,68.41,1793.94,6581.84,1627.79,17409.0,0.02,0.0,
2023-11-23,10:00:00,1181.81,3010.79,159.44,1986.13,7266.67,1801.54,19425.0,0.02,0.0,
2023-11-23,11:00:00,1393.56,3337.05,250.19,2184.09,7940.45,1979.42,21455.0,0.02,0.0,
2023-11-23,12:00:00,1605.22,3665.73,322.03,2365.16,8608.94,2160.6,23512.0,0.02,0.0,
2023-11-23,13:00:00,1814.72,3993.84,323.56,2555.83,9274.25,2344.56,25530.0,0.02,0.0,
2023-11-23,14:00:00,2026.56,4285.55,323.56,2765.59,10016.69,2529.5,27592.0,0.02,0.0,
2023-11-23,15:00:00,2263.94,4571.55,323.56,2983.19,10821.48,2713.46,29688.0,0.02,0.0,
2023-11-23,16:00:00,2475.47,4840.53,323.56,3173.17,11583.89,2904.65,31758.0,0.02,0.0,
2023-11-23,17:00:00,2688.66,5173.41,323.56,3313.22,12244.59,3089.46,33845.0,0.02,0.0,
2023-11-23,18:00:00,2907.84,5493.12,323.56,3478.63,12984.69,3268.46,35981.0,0.02,0.0,
2023-11-23,19:00:00,3121.59,5769.61,323.56,3614.78,13737.94,3441.94,38058.0,0.02,0.0,
2023-11-23,20:00:00,3330.47,6080.0,323.56,3799.63,14499.88,3658.56,40119.0,0.02,0.0,
2023-11-23,21:00:00,3536.38,6370.54,323.56,4017.64,15265.52,3886.19,42163.0,0.02,0.0,
2023-11-23,22:00:00,3745.72,6674.41,323.56,4241.88,16034.39,4116.0,44270.0,0.02,0.0,
2023-11-23,23:00:00,3900.44,6968.83,323.56,4384.67,16942.91,4346.99,46519.0,0.02,0.0,
2023-11-23,23:59:00,3994.66,7250.19,323.56,4512.13,17707.08,4563.5,48542.0,0.02,0.0,
2023-11-24,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-24,01:00:00,20.72,315.21,0.0,126.86,797.11,251.45,2002.0,0.0,0.0,
2023-11-24,02:00:00,117.09,624.87,0.0,244.69,1604.86,495.73,4102.0,0.0,0.0,
2023-11-24,03:00:00,215.78,897.77,0.0,319.66,2308.06,736.75,6215.0,9.53,0.0,
2023-11-24,04:00:00,310.34,1220.01,0.0,483.17,3190.58,998.49,8674.0,31.21,0.0,
2023-11-24,05:00:00,431.5,1504.07,0.0,705.17,3965.09,1240.41,11063.0,70.87,0.0,
2023-11-24,06:00:00,654.84,1822.34,0.0,926.83,4625.44,1486.36,13552.0,114.55,0.0,
2023-11-24,07:00:00,912.84,2131.66,0.0,1158.2,5288.31,1730.39,16077.0,157.69,0.0,
2023-11-24,08:00:00,1164.72,2419.11,0.0,1160.02,5984.23,1967.8,18382.0,201.82,0.0,
2023-11-24,09:00:00,1454.78,2729.55,38.31,1216.92,6692.33,2215.27,20852.0,245.3,0.0,
2023-11-24,10:00:00,1749.0,3039.96,143.5,1383.5,7370.95,2463.7,23446.0,288.48,0.0,
2023-11-24,11:00:00,2017.0,3329.41,256.25,1386.77,8064.66,2709.66,25874.0,332.32,0.0,
2023-11-24,12:00:00,2348.16,3643.1,367.94,1505.44,8877.45,2948.39,28622.0,376.27,0.0,
2023-11-24,13:00:00,2683.84,3937.43,411.91,1730.45,9708.97,3179.84,31313.0,417.08,0.0,
2023-11-24,14:00:00,3015.44,4192.55,411.91,1954.55,10664.89,3407.01,34055.0,461.08,0.0,
2023-11-24,15:00:00,3338.5,4422.75,411.91,2159.02,11506.3,3645.53,36660.0,503.97,0.0,
2023-11-24,16:00:00,3650.81,4606.13,412.16,2318.75,12270.67,3875.85,39017.0,548.08,0.0,
2023-11-24,17:00:00,3974.37,4799.39,412.16,2480.48,12959.38,4119.59,41403.0,591.72,0.0,
2023-11-24,18:00:00,4279.62,4952.15,412.16,2647.95,13628.5,4351.34,43682.0,636.09,0.0,
2023-11-24,19:00:00,4567.62,5100.02,412.16,2735.44,14279.77,4606.79,45899.0,680.23,0.0,
2023-11-24,20:00:00,4845.69,5206.83,412.16,2738.13,14961.09,4809.52,47852.0,706.74,0.0,
2023-11-24,21:00:00,5071.25,5291.23,412.16,2745.03,15642.47,5060.72,49865.0,749.18,0.0,
2023-11-24,22:00:00,5241.22,5336.61,412.16,2754.94,16331.5,5301.99,51734.0,790.85,0.0,
2023-11-24,23:00:00,5361.37,5375.09,412.16,2764.48,17007.98,5543.68,53535.0,833.49,0.0,
2023-11-24,23:59:00,5472.0,5409.42,412.16,2764.48,17638.55,5743.12,55183.0,877.45,0.0,
2023-11-25,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-25,01:00:00,3.38,35.69,0.0,5.95,687.23,203.08,1645.0,42.8,0.0,
2023-11-25,02:00:00,3.38,73.63,0.0,19.28,1398.92,420.92,3322.0,80.68,0.0,
2023-11-25,03:00:00,3.38,113.89,0.0,34.88,2144.44,622.61,4864.0,99.52,0.0,
2023-11-25,04:00:00,3.38,151.49,0.0,35.72,2821.66,798.66,6357.0,138.07,0.0,
2023-11-25,05:00:00,3.38,190.54,0.0,37.11,3758.19,1006.29,8044.0,160.0,0.0,
2023-11-25,06:00:00,75.47,230.09,0.0,37.23,4448.88,1221.86,9590.0,180.63,0.0,
2023-11-25,07:00:00,197.0,270.44,0.0,37.23,5136.67,1396.95,11144.0,201.16,0.0,
2023-11-25,08:00:00,312.34,311.59,0.0,37.23,5830.39,1610.61,12720.0,221.9,0.0,
2023-11-25,09:00:00,411.72,351.53,0.0,37.23,6528.39,1830.73,14262.0,242.45,0.0,
2023-11-25,10:00:00,504.25,376.64,0.0,37.23,7217.63,2023.89,15732.0,263.18,0.0,
2023-11-25,11:00:00,576.75,390.98,0.0,37.23,7935.23,2272.27,17271.0,283.67,0.0,
2023-11-25,12:00:00,641.75,404.04,0.0,37.23,8575.16,2510.88,18794.0,327.3,0.0,
2023-11-25,13:00:00,699.72,420.7,0.0,44.03,9167.38,2688.06,20083.0,356.34,0.0,
2023-11-25,14:00:00,762.22,442.8,0.0,62.53,9897.48,2910.15,21769.0,375.78,0.0,
2023-11-25,15:00:00,835.47,462.94,0.0,74.95,10698.17,3143.2,23557.0,395.45,0.0,
2023-11-25,16:00:00,909.78,483.04,0.0,87.63,11564.31,3346.3,25387.0,414.23,0.0,
2023-11-25,17:00:00,991.78,498.63,0.0,89.81,12519.2,3570.45,27304.0,433.4,0.0,
2023-11-25,18:00:00,1076.66,514.29,0.0,91.53,13444.64,3798.52,29264.0,470.57,0.0,
2023-11-25,19:00:00,1092.09,534.25,0.0,106.23,14278.19,3994.39,30930.0,493.1,0.0,
2023-11-25,20:00:00,1092.09,549.41,0.0,111.75,14992.25,4200.5,32312.0,515.88,0.0,
2023-11-25,21:00:00,1092.09,562.92,0.0,112.72,15734.13,4409.11,33795.0,537.07,0.0,
2023-11-25,22:00:00,1092.09,576.13,0.0,115.52,16409.89,4587.65,35093.0,551.67,0.0,
2023-11-25,23:00:00,1092.09,591.52,0.0,120.3,17088.14,4756.69,36457.0,572.11,0.0,
2023-11-25,23:59:00,1092.09,604.35,0.0,122.56,17757.69,4942.74,37824.0,592.76,0.0,
2023-11-26,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-26,01:00:00,0.0,13.6,0.0,2.56,683.77,200.53,1419.0,21.02,0.0,
2023-11-26,02:00:00,0.0,33.45,2.28,17.77,1416.81,426.86,2983.0,40.6,0.0,
2023-11-26,03:00:00,0.0,54.58,2.28,31.42,2306.66,670.04,4742.0,60.13,0.0,
2023-11-26,04:00:00,0.0,73.1,2.28,46.0,3046.44,874.29,6257.0,79.87,0.0,
2023-11-26,05:00:00,0.0,93.17,2.28,61.98,3802.73,1083.79,7820.0,99.45,0.0,
2023-11-26,06:00:00,0.0,116.09,2.28,80.81,4572.22,1339.8,9474.0,118.65,0.0,
2023-11-26,07:00:00,0.0,137.68,2.28,98.64,5342.81,1572.75,11084.0,138.07,0.0,
2023-11-26,08:00:00,16.09,159.13,2.28,115.87,6097.09,1800.11,12703.0,157.65,0.0,
2023-11-26,09:00:00,88.44,182.64,2.28,131.16,6894.06,2051.47,14487.0,176.93,0.0,
2023-11-26,10:00:00,172.88,205.39,8.19,143.31,7726.02,2299.55,16347.0,196.36,0.0,
2023-11-26,11:00:00,258.34,229.03,8.19,159.81,8508.02,2547.99,18136.0,215.47,0.0,
2023-11-26,12:00:00,335.22,251.15,8.19,171.3,9306.33,2802.33,19999.0,246.66,0.0,
2023-11-26,13:00:00,417.0,272.95,8.19,180.84,10092.78,3065.27,21918.0,288.02,0.0,
2023-11-26,14:00:00,500.28,293.85,8.19,189.23,10926.64,3309.19,23858.0,329.98,0.0,
2023-11-26,15:00:00,577.91,315.65,8.19,198.98,11715.81,3549.52,25740.0,371.96,0.0,
2023-11-26,16:00:00,666.0,334.09,8.19,205.42,12551.47,3843.1,27731.0,414.96,0.0,
2023-11-26,17:00:00,753.31,353.8,8.19,212.41,13405.34,4094.64,29739.0,458.61,0.0,
2023-11-26,18:00:00,833.38,376.62,8.19,221.12,14164.81,4340.62,31643.0,501.56,0.0,
2023-11-26,19:00:00,937.03,387.32,8.19,221.8,14900.5,4630.0,33526.0,547.08,0.0,
2023-11-26,20:00:00,1045.44,397.75,8.19,221.87,15732.73,4870.87,35423.0,593.37,0.0,
2023-11-26,21:00:00,1155.44,408.07,8.19,221.97,16627.69,5098.82,37324.0,640.02,0.0,
2023-11-26,22:00:00,1252.16,421.9,8.19,222.05,17527.48,5353.42,39178.0,676.88,0.0,
2023-11-26,23:00:00,1360.97,443.82,8.19,222.16,18438.97,5566.7,41081.0,723.34,0.0,
2023-11-26,23:59:00,1445.88,486.35,11.28,222.5,19221.09,5811.41,42707.0,746.14,0.0,
2023-11-27,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-27,01:00:00,84.91,37.73,26.16,0.03,839.03,234.16,1705.0,23.2,0.0,
2023-11-27,02:00:00,175.47,74.29,27.0,0.08,1723.98,486.24,3582.0,52.32,0.0,
2023-11-27,03:00:00,279.59,124.47,33.59,1.64,2663.52,744.71,5705.0,98.05,0.0,
2023-11-27,04:00:00,391.16,160.75,35.56,1.89,3405.5,1009.54,7610.0,144.55,0.0,
2023-11-27,05:00:00,497.47,192.63,35.81,2.05,4145.25,1271.61,9441.0,186.48,0.0,
2023-11-27,06:00:00,609.25,192.63,35.81,2.39,4894.81,1535.7,11201.0,233.16,0.0,
2023-11-27,07:00:00,721.03,192.63,35.81,2.59,5620.69,1814.82,12942.0,279.73,0.0,
2023-11-27,08:00:00,828.22,192.63,35.81,2.89,6325.55,2078.06,14584.0,317.45,0.0,
2023-11-27,09:00:00,940.53,192.63,35.81,3.02,7028.39,2313.75,16244.0,364.29,0.0,
2023-11-27,10:00:00,1036.88,192.63,35.81,3.33,7757.69,2532.2,17747.0,386.45,0.0,
2023-11-27,11:00:00,1136.63,192.63,35.81,3.33,8487.44,2777.85,19277.0,407.24,0.0,
2023-11-27,12:00:00,1244.63,229.59,35.81,3.55,9184.36,3015.88,20922.0,445.63,0.0,
2023-11-27,13:00:00,1348.72,229.59,35.81,3.55,9886.05,3262.45,22511.0,479.56,0.0,
2023-11-27,14:00:00,1450.75,229.59,35.81,3.61,10584.77,3502.8,24084.0,510.93,0.0,
2023-11-27,15:00:00,1560.19,229.59,35.81,3.72,11315.39,3741.75,25781.0,556.34,0.0,
2023-11-27,16:00:00,1670.53,229.59,35.81,3.81,12049.36,3983.0,27476.0,602.11,0.0,
2023-11-27,17:00:00,1751.41,244.89,35.81,12.98,12807.55,4242.74,29295.0,644.71,0.0,
2023-11-27,18:00:00,1826.25,244.89,35.81,23.75,13596.77,4494.48,31132.0,686.55,0.0,
2023-11-27,19:00:00,1908.41,244.89,35.81,34.88,14447.58,4759.09,33041.0,727.64,0.0,
2023-11-27,20:00:00,2017.25,244.89,35.81,36.81,15229.36,5009.88,34748.0,773.39,0.0,
2023-11-27,21:00:00,2125.06,268.02,35.81,39.5,16029.05,5257.04,36535.0,818.91,0.0,
2023-11-27,22:00:00,2202.75,369.52,35.81,49.28,16802.11,5500.65,38399.0,861.62,0.0,
2023-11-27,23:00:00,2295.13,468.41,35.81,59.23,17512.14,5749.55,40042.0,884.55,0.0,
2023-11-27,23:59:00,2397.28,568.22,39.75,59.23,18257.23,5981.05,41710.0,905.98,0.0,
2023-11-28,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-28,01:00:00,111.47,100.29,0.0,0.05,685.34,249.67,1748.0,34.65,0.0,
2023-11-28,02:00:00,223.94,206.41,0.0,0.22,1377.34,505.71,3619.0,82.04,0.0,
2023-11-28,03:00:00,336.28,310.94,0.0,0.44,2074.59,746.4,5420.0,127.57,0.0,
2023-11-28,04:00:00,448.78,327.42,0.0,0.7,2771.06,990.86,7119.0,174.66,0.0,
2023-11-28,05:00:00,561.22,327.42,0.0,0.95,3474.56,1239.32,8809.0,222.05,0.0,
2023-11-28,06:00:00,666.41,327.42,0.0,1.02,4254.5,1493.16,10323.0,233.61,0.0,
2023-11-28,07:00:00,771.03,327.42,0.0,1.23,5014.47,1760.84,11910.0,255.27,0.0,
2023-11-28,08:00:00,881.97,327.42,0.0,1.45,5740.31,2018.35,13609.0,301.33,0.0,
2023-11-28,09:00:00,994.44,327.42,0.0,1.77,6467.78,2258.38,15299.0,348.43,0.0,
2023-11-28,10:00:00,1106.59,327.42,0.0,2.44,7243.0,2515.98,17060.0,395.9,0.0,
2023-11-28,11:00:00,1218.47,327.42,0.0,2.83,8002.81,2763.15,18792.0,442.65,0.0,
2023-11-28,12:00:00,1330.78,327.42,0.0,3.34,8862.94,3006.74,20612.0,489.65,0.0,
2023-11-28,13:00:00,1434.84,327.42,0.0,3.56,9747.06,3232.23,22317.0,519.98,0.0,
2023-11-28,14:00:00,1528.84,327.42,0.0,3.67,10617.81,3489.37,23987.0,542.79,0.0,
2023-11-28,15:00:00,1632.38,327.42,0.0,6.27,11461.72,3711.71,25753.0,589.93,0.0,
2023-11-28,16:00:00,1744.69,327.42,0.0,6.62,12323.31,3951.95,27544.0,636.32,0.0,
2023-11-28,17:00:00,1850.97,327.42,0.0,7.16,13261.0,4199.28,29385.0,678.26,0.0,
2023-11-28,18:00:00,1934.44,327.42,0.0,11.73,14265.19,4440.69,31215.0,719.42,0.0,
2023-11-28,19:00:00,2033.81,327.42,0.0,11.84,15174.38,4683.53,32957.0,750.98,0.0,
2023-11-28,20:00:00,2134.5,327.42,0.0,12.33,16085.38,4921.47,34868.0,801.59,0.0,
