DIA,HORA,Totalizador Bba P1,Totalizador Bba P2,Totalizador Bba P4,Totalizador Bba Envasado,Totalizador Bba P51,Totalizador Bba Gas,Id
2022-07-15,04:00:00,0.0,91.81,449.97,282.0,0.0,0.0,
2022-07-15,05:00:00,0.0,204.59,562.47,333.13,0.0,0.0,
2022-07-15,06:00:00,0.0,409.94,674.97,402.81,0.0,0.0,
2022-07-15,07:00:00,21.52,595.47,787.47,470.63,0.0,0.0,
2022-07-15,08:00:00,81.53,768.88,899.97,569.94,0.0,0.0,
2022-07-15,09:00:00,169.03,884.31,1012.47,724.81,0.0,0.0,
2022-07-15,10:00:00,192.86,966.22,1124.97,799.44,0.0,0.0,
2022-07-15,11:00:00,192.86,1060.81,1237.47,929.81,0.0,0.0,
2022-07-15,12:00:00,192.86,1141.28,1349.97,1009.31,0.0,0.0,
2022-07-15,13:00:00,194.88,1222.31,1462.47,1055.94,0.0,0.0,
2022-07-15,14:00:00,238.66,1318.31,1574.88,1109.75,0.0,0.0,
2022-07-15,15:00:00,277.14,1318.88,1687.44,1162.0,0.0,0.0,
2022-07-15,16:00:00,316.14,1319.0,1799.94,1213.13,0.0,0.0,
2022-07-15,17:00:00,351.41,1319.0,1912.44,1259.25,0.0,0.0,
2022-07-15,18:00:00,376.86,1319.0,2024.94,1293.63,0.0,0.0,
2022-07-15,19:00:00,418.97,1319.0,2137.44,1355.31,0.0,0.0,
2022-07-15,20:00:00,447.8,1319.0,2249.94,1385.94,0.0,0.0,
2022-07-15,21:00:00,485.14,1319.0,2362.44,1436.13,0.0,0.0,
2022-07-15,22:00:00,513.3,1319.0,2474.91,1478.75,0.0,0.0,
2022-07-15,23:00:00,543.16,1346.28,2587.41,1543.5,0.0,0.0,
2022-07-15,23:59:00,543.16,1406.81,2698.03,1593.25,0.0,0.0,
2022-07-16,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-16,01:00:00,0.0,1.13,112.5,88.25,0.0,0.0,
2022-07-16,02:00:00,0.0,1.13,225.0,135.0,0.0,0.0,
2022-07-16,03:00:00,0.0,4.66,337.5,199.19,0.0,0.0,
2022-07-16,04:00:00,0.0,49.81,450.0,254.56,0.0,0.0,
2022-07-16,05:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,06:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,07:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,08:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,09:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,10:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,11:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,12:00:00,0.0,55.97,562.5,301.56,0.0,0.0,
2022-07-16,13:00:00,10.33,648.06,987.75,690.56,0.0,0.0,
2022-07-16,14:00:00,41.51,666.1,987.75,725.06,0.0,0.0,
2022-07-16,15:00:00,80.5,680.94,987.75,778.06,0.0,0.0,
2022-07-16,16:00:00,110.92,699.19,1045.59,820.5,0.0,0.0,
2022-07-16,17:00:00,135.92,731.6,1158.09,853.87,0.0,0.0,
2022-07-16,18:00:00,172.66,759.91,1270.56,902.5,0.0,0.0,
2022-07-16,19:00:00,211.94,785.22,1383.06,956.37,0.0,0.0,
2022-07-16,20:00:00,262.81,834.35,1495.56,1034.0,0.0,0.0,
2022-07-16,21:00:00,304.7,874.66,1608.06,1084.25,0.0,0.0,
2022-07-16,22:00:00,342.17,911.75,1720.56,1134.25,0.0,0.0,
2022-07-16,23:00:00,360.47,932.44,1786.12,1165.5,0.0,0.0,
2022-07-16,23:59:00,360.47,932.44,1786.12,1165.5,0.0,0.0,
2022-07-17,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-17,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-17,02:00:00,155.34,104.91,384.19,199.75,0.0,0.0,
2022-07-17,03:00:00,204.73,141.56,496.69,265.38,0.0,0.0,
2022-07-17,04:00:00,271.81,168.63,609.06,358.06,0.0,0.0,
2022-07-17,05:00:00,336.78,222.34,721.56,469.19,0.0,0.0,
2022-07-17,06:00:00,336.78,282.59,834.09,559.69,0.0,0.0,
2022-07-17,07:00:00,336.78,315.72,946.56,649.56,0.0,0.0,
2022-07-17,08:00:00,382.91,348.41,1059.06,711.19,0.0,0.0,
2022-07-17,09:00:00,429.17,377.19,1171.56,776.06,0.0,0.0,
2022-07-17,10:00:00,485.5,404.25,1284.06,851.25,0.0,0.0,
2022-07-17,11:00:00,530.44,439.69,1396.53,917.69,0.0,0.0,
2022-07-17,12:00:00,576.97,469.63,1509.03,974.69,0.0,0.0,
2022-07-17,13:00:00,642.25,505.5,1621.53,1070.06,0.0,0.0,
2022-07-17,14:00:00,682.02,638.94,1734.03,1118.25,0.0,0.0,
2022-07-17,15:00:00,755.86,791.81,1846.56,1227.38,0.0,0.0,
2022-07-17,16:00:00,824.06,891.88,1959.06,1331.25,0.0,0.0,
2022-07-17,17:00:00,895.64,1029.94,2071.56,1433.06,0.0,0.0,
2022-07-17,18:00:00,962.02,1158.72,2184.03,1521.69,0.0,0.0,
2022-07-17,19:00:00,1015.31,1305.97,2296.53,1595.0,0.0,0.0,
2022-07-17,20:00:00,1056.84,1465.97,2409.03,1655.5,0.0,0.0,
2022-07-17,21:00:00,1104.56,1616.09,2521.53,1714.69,0.0,0.0,
2022-07-17,22:00:00,1142.02,1764.25,2634.03,1774.88,0.0,0.0,
2022-07-17,23:00:00,1142.02,1913.5,2746.53,1825.06,0.0,0.0,
2022-07-17,23:59:00,1142.02,2096.44,2857.16,1884.25,0.0,0.0,
2022-07-18,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-18,01:00:00,0.0,150.25,112.5,48.0,0.0,0.0,
2022-07-18,02:00:00,0.0,201.75,225.0,116.13,0.0,0.0,
2022-07-18,03:00:00,0.0,262.22,337.5,183.94,0.0,0.0,
2022-07-18,04:00:00,0.0,366.44,450.0,257.5,0.0,0.0,
2022-07-18,05:00:00,0.0,502.5,562.5,342.94,0.0,0.0,
2022-07-18,06:00:00,0.0,633.91,675.0,430.44,0.0,0.0,
2022-07-18,07:00:00,0.0,794.22,787.5,493.81,0.0,0.0,
2022-07-18,08:00:00,0.0,991.09,899.97,591.63,0.0,0.0,
2022-07-18,09:00:00,0.0,1167.34,1012.47,665.0,0.0,0.0,
2022-07-18,10:00:00,0.0,1209.34,1125.0,729.81,0.0,0.0,
2022-07-18,11:00:00,11.0,1257.53,1237.47,809.63,0.0,0.0,
2022-07-18,12:00:00,63.56,1275.59,1349.97,880.19,0.0,0.0,
2022-07-18,13:00:00,111.77,1381.34,1462.47,943.69,0.0,0.0,
2022-07-18,14:00:00,164.92,1495.44,1574.97,1016.44,0.0,0.0,
2022-07-18,15:00:00,215.06,1567.91,1687.47,1082.94,0.0,0.0,
2022-07-18,16:00:00,274.41,1757.0,1799.97,1157.0,0.0,0.0,
2022-07-18,17:00:00,317.09,1887.84,1912.47,1219.81,0.0,0.0,
2022-07-18,18:00:00,365.44,2037.47,2024.97,1282.81,0.0,0.0,
2022-07-18,19:00:00,385.83,2118.69,2137.47,1336.63,0.0,0.0,
2022-07-18,20:00:00,385.83,2228.69,2249.97,1424.69,0.0,0.0,
2022-07-18,21:00:00,385.83,2228.69,2362.47,1517.31,0.0,0.0,
2022-07-18,22:00:00,385.83,2228.69,2474.97,1604.13,0.0,0.0,
2022-07-18,23:00:00,385.83,2228.69,2587.44,1654.13,0.0,0.0,
2022-07-18,23:59:00,385.83,2231.03,2698.09,1723.0,0.0,0.0,
2022-07-19,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-19,01:00:00,0.0,43.5,112.5,67.13,0.0,0.0,
2022-07-19,02:00:00,0.0,116.25,225.0,130.81,0.0,0.0,
2022-07-19,03:00:00,0.0,117.06,337.5,182.69,0.0,0.0,
2022-07-19,04:00:00,0.0,117.06,450.0,243.81,0.0,0.0,
2022-07-19,05:00:00,3.94,117.06,562.47,308.81,0.0,0.0,
2022-07-19,06:00:00,52.02,117.06,674.97,376.69,0.0,0.0,
2022-07-19,07:00:00,106.06,117.06,787.47,442.63,0.0,0.0,
2022-07-19,08:00:00,142.75,119.34,899.97,490.69,0.0,0.0,
2022-07-19,09:00:00,195.47,119.34,1012.47,562.81,0.0,0.0,
2022-07-19,10:00:00,244.5,119.34,1124.94,630.19,0.0,0.0,
2022-07-19,11:00:00,295.41,124.94,1237.44,698.94,0.0,0.0,
2022-07-19,12:00:00,344.53,124.94,1349.94,767.13,0.0,0.0,
2022-07-19,13:00:00,400.94,222.22,1462.47,840.13,0.0,0.0,
2022-07-19,14:00:00,455.11,408.84,1574.94,915.19,0.0,0.0,
2022-07-19,15:00:00,509.45,552.75,1687.47,992.13,0.0,0.0,
2022-07-19,16:00:00,565.61,734.03,1799.94,1070.13,0.0,0.0,
2022-07-19,17:00:00,621.42,942.06,1912.44,1150.94,0.0,0.0,
2022-07-19,18:00:00,673.55,998.41,2024.94,1219.5,0.0,0.0,
2022-07-19,19:00:00,711.97,999.06,2137.44,1317.94,0.0,0.0,
2022-07-19,20:00:00,711.97,1076.21,2249.94,1374.31,0.0,0.0,
2022-07-19,21:00:00,711.97,1168.25,2362.44,1473.31,0.0,0.0,
2022-07-19,22:00:00,711.97,1378.21,2474.94,1520.13,0.0,0.0,
2022-07-19,23:00:00,711.97,1554.53,2587.44,1568.19,0.0,0.0,
2022-07-19,23:59:00,711.97,1760.09,2698.03,1629.63,0.0,0.0,
2022-07-20,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-20,01:00:00,0.0,185.85,112.5,53.0,0.0,0.0,
2022-07-20,02:00:00,0.0,403.88,225.0,127.37,0.0,0.0,
2022-07-20,03:00:00,16.98,623.88,337.5,191.56,0.0,0.0,
2022-07-20,04:00:00,59.7,805.38,449.97,254.69,0.0,0.0,
2022-07-20,05:00:00,101.67,856.91,562.47,302.06,0.0,0.0,
2022-07-20,06:00:00,151.64,1011.5,674.97,368.56,0.0,0.0,
2022-07-20,07:00:00,191.48,1147.38,787.47,423.37,0.0,0.0,
2022-07-20,08:00:00,229.11,1251.44,899.97,475.75,0.0,0.0,
2022-07-20,09:00:00,252.17,1352.19,1012.47,538.75,0.0,0.0,
2022-07-20,10:00:00,256.95,1461.72,1124.97,588.19,0.0,0.0,
2022-07-20,11:00:00,307.25,1626.94,1237.47,652.75,0.0,0.0,
2022-07-20,12:00:00,347.2,1748.47,1349.97,727.19,0.0,0.0,
2022-07-20,13:00:00,347.2,1813.0,1462.47,819.75,0.0,0.0,
2022-07-20,14:00:00,347.2,2005.38,1574.97,887.0,0.0,0.0,
2022-07-20,15:00:00,347.2,2213.35,1687.43,952.0,0.0,0.0,
2022-07-20,16:00:00,347.2,2305.82,1799.93,1025.25,0.0,0.0,
2022-07-20,17:00:00,347.2,2384.57,1912.43,1095.75,0.0,0.0,
2022-07-20,18:00:00,347.2,2469.53,2024.93,1167.19,0.0,0.0,
2022-07-20,19:00:00,347.2,2586.63,2137.43,1238.75,0.0,0.0,
2022-07-20,20:00:00,347.2,2729.22,2249.93,1324.0,0.0,0.0,
2022-07-20,21:00:00,399.83,2868.16,2362.43,1401.06,0.0,0.0,
2022-07-20,22:00:00,449.47,2998.75,2474.93,1466.5,0.0,0.0,
2022-07-20,23:00:00,485.95,3190.16,2587.43,1514.37,0.0,0.0,
2022-07-20,23:59:00,541.58,3390.66,2698.03,1594.69,0.0,0.0,
2022-07-21,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-21,01:00:00,61.93,144.06,112.47,88.87,0.0,0.0,
2022-07-21,02:00:00,105.97,333.75,224.97,145.37,0.0,0.0,
2022-07-21,03:00:00,171.21,444.69,337.47,233.68,0.0,0.0,
2022-07-21,04:00:00,230.68,609.75,449.97,330.56,0.0,0.0,
2022-07-21,05:00:00,330.61,661.03,562.47,508.87,0.0,0.0,
2022-07-21,06:00:00,330.61,744.5,674.97,616.81,0.0,0.0,
2022-07-21,07:00:00,330.61,744.5,787.47,664.87,0.0,0.0,
2022-07-21,08:00:00,330.61,745.06,899.97,716.37,0.0,0.0,
2022-07-21,09:00:00,330.61,774.72,1012.47,763.31,0.0,0.0,
2022-07-21,10:00:00,330.61,777.31,1095.41,816.5,0.0,0.0,
2022-07-21,11:00:00,330.61,889.19,1095.41,863.31,0.0,0.0,
2022-07-21,12:00:00,330.61,1111.78,1095.41,895.5,0.0,0.0,
2022-07-21,13:00:00,330.61,1334.56,1095.41,990.56,0.0,0.0,
2022-07-21,14:00:00,330.61,1510.5,1095.41,1044.81,0.0,0.0,
2022-07-21,15:00:00,330.61,1704.31,1095.41,1097.5,0.0,0.0,
2022-07-21,16:00:00,330.61,1886.13,1095.41,1152.37,0.0,0.0,
2022-07-21,17:00:00,330.61,2011.85,1095.41,1238.87,0.0,0.0,
2022-07-21,18:00:00,330.61,2143.6,1095.41,1297.37,0.0,0.0,
2022-07-21,19:00:00,330.61,2334.85,1095.41,1360.56,0.0,0.0,
2022-07-21,20:00:00,330.61,2512.72,1095.41,1391.06,0.0,0.0,
2022-07-21,21:00:00,330.61,2730.35,1095.41,1438.18,0.0,0.0,
2022-07-21,22:00:00,350.25,2953.63,1095.41,1492.5,0.0,0.0,
2022-07-21,23:00:00,400.32,3140.1,1095.41,1556.56,0.0,0.0,
2022-07-21,23:59:00,453.86,3210.63,1095.41,1630.37,0.0,0.0,
2022-07-22,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-22,01:00:00,53.73,109.81,0.0,74.19,0.0,0.0,
2022-07-22,02:00:00,106.41,175.97,0.0,146.19,0.0,0.0,
2022-07-22,03:00:00,156.17,217.53,0.0,215.44,0.0,0.0,
2022-07-22,04:00:00,210.44,243.81,0.0,288.81,0.0,0.0,
2022-07-22,05:00:00,278.72,435.84,0.0,394.0,0.0,0.0,
2022-07-22,06:00:00,338.66,476.41,0.0,469.19,0.0,0.0,
2022-07-22,07:00:00,399.63,476.69,0.0,560.81,0.0,0.0,
2022-07-22,08:00:00,459.95,476.69,0.0,645.94,0.0,0.0,
2022-07-22,09:00:00,519.33,494.31,0.0,722.69,0.0,0.0,
2022-07-22,10:00:00,598.08,684.34,0.0,851.5,0.0,0.0,
2022-07-22,11:00:00,662.64,850.5,0.0,962.63,0.0,0.0,
2022-07-22,12:00:00,662.64,1019.09,0.0,1003.13,0.0,0.0,
2022-07-22,13:00:00,662.64,1180.34,0.0,1061.0,0.0,0.0,
2022-07-22,14:00:00,662.64,1321.22,0.0,1099.94,0.0,0.0,
2022-07-22,15:00:00,662.64,1464.41,0.0,1134.69,0.0,0.0,
2022-07-22,16:00:00,662.64,1598.06,0.0,1201.0,0.0,0.0,
2022-07-22,17:00:00,662.64,1711.19,0.0,1255.13,0.0,0.0,
2022-07-22,18:00:00,662.64,1848.88,0.0,1327.63,0.0,0.0,
2022-07-22,19:00:00,662.64,1986.81,0.0,1401.69,0.0,0.0,
2022-07-22,20:00:00,662.64,2132.88,0.0,1476.81,0.0,0.0,
2022-07-22,21:00:00,680.2,2165.38,0.0,1536.94,0.0,0.0,
2022-07-22,22:00:00,704.47,2166.19,0.0,1601.44,0.0,0.0,
2022-07-22,23:00:00,704.47,2166.19,0.0,1661.94,0.0,0.0,
2022-07-22,23:59:00,704.47,2166.19,0.0,1726.69,0.0,0.0,
2022-07-23,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-23,01:00:00,0.0,1.41,0.0,31.25,24.78,0.0,
2022-07-23,02:00:00,0.0,1.41,0.0,98.19,137.28,0.0,
2022-07-23,03:00:00,0.0,4.75,0.0,152.19,249.78,0.0,
2022-07-23,04:00:00,0.0,13.69,0.0,201.5,362.28,0.0,
2022-07-23,05:00:00,35.59,13.69,0.0,271.0,474.78,0.0,
2022-07-23,06:00:00,71.41,14.09,0.0,325.69,587.25,0.0,
2022-07-23,07:00:00,133.67,14.09,0.0,409.75,699.75,0.0,
2022-07-23,08:00:00,172.48,14.09,0.0,462.38,812.25,0.0,
2022-07-23,09:00:00,219.63,14.78,0.0,525.5,924.75,0.0,
2022-07-23,10:00:00,252.86,14.78,0.0,574.56,1037.25,0.0,
2022-07-23,11:00:00,286.97,14.78,0.0,618.38,1149.72,0.0,
2022-07-23,12:00:00,320.78,15.22,0.0,658.06,1262.25,0.0,
2022-07-23,13:00:00,320.78,21.81,0.0,707.5,1374.75,0.0,
2022-07-23,14:00:00,320.78,21.81,0.0,756.0,1487.22,0.0,
2022-07-23,15:00:00,320.78,21.82,0.0,824.19,1599.75,0.0,
2022-07-23,16:00:00,320.78,21.82,0.0,872.25,1712.22,0.0,
2022-07-23,17:00:00,338.53,54.44,0.0,920.87,1824.72,0.0,
2022-07-23,18:00:00,381.0,228.88,0.0,980.75,1937.22,0.0,
2022-07-23,19:00:00,429.86,428.66,0.0,1051.0,2049.72,0.0,
2022-07-23,20:00:00,471.64,431.88,0.0,1103.06,2162.22,0.0,
2022-07-23,21:00:00,517.0,433.29,0.0,1171.37,2274.72,0.0,
2022-07-23,22:00:00,550.16,490.79,0.0,1212.06,2387.22,0.0,
2022-07-23,23:00:00,592.46,643.6,0.0,1271.75,2499.72,0.0,
2022-07-23,23:59:00,610.57,737.44,0.0,1330.5,2610.34,0.0,
2022-07-24,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-24,01:00:00,0.0,0.19,0.0,68.69,112.5,0.0,
2022-07-24,02:00:00,0.0,2.72,0.0,140.25,225.03,0.0,
2022-07-24,03:00:00,0.0,3.28,0.0,212.75,337.53,0.0,
2022-07-24,04:00:00,0.0,3.84,0.0,287.0,450.0,0.0,
2022-07-24,05:00:00,0.0,32.31,0.0,356.06,562.53,0.0,
2022-07-24,06:00:00,0.0,38.97,0.0,422.0,675.0,0.0,
2022-07-24,07:00:00,0.0,100.28,0.0,516.06,787.5,0.0,
2022-07-24,08:00:00,0.0,146.31,0.0,595.69,900.0,0.0,
2022-07-24,09:00:00,19.84,329.53,0.0,670.19,1012.5,0.0,
2022-07-24,10:00:00,73.52,541.91,0.0,744.0,1125.0,0.0,
2022-07-24,11:00:00,118.27,569.31,0.0,811.06,1237.47,0.0,
2022-07-24,12:00:00,180.17,569.31,0.0,892.88,1350.0,0.0,
2022-07-24,13:00:00,234.52,684.53,0.0,965.38,1462.5,0.0,
2022-07-24,14:00:00,293.56,858.16,0.0,1050.38,1575.0,0.0,
2022-07-24,15:00:00,304.7,990.53,0.0,1150.38,1687.47,0.0,
2022-07-24,16:00:00,304.7,1111.06,0.0,1228.56,1799.97,0.0,
2022-07-24,17:00:00,304.7,1197.56,0.0,1323.38,1912.47,0.0,
2022-07-24,18:00:00,304.7,1302.75,0.0,1414.88,2024.97,0.0,
2022-07-24,19:00:00,304.7,1303.41,0.0,1491.56,2137.47,0.0,
2022-07-24,20:00:00,304.7,1303.41,0.0,1571.56,2249.97,0.0,
2022-07-24,21:00:00,304.7,1331.69,0.0,1671.06,2362.47,0.0,
2022-07-24,22:00:00,304.7,1389.38,0.0,1748.25,2474.97,0.0,
2022-07-24,23:00:00,304.7,1390.56,0.0,1827.69,2587.47,0.0,
2022-07-24,23:59:00,304.7,1391.03,0.0,1885.19,2698.09,0.0,
2022-07-25,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-25,01:00:00,44.94,3.19,0.0,72.5,112.47,0.0,
2022-07-25,02:00:00,95.72,113.09,0.0,150.0,224.97,0.0,
2022-07-25,03:00:00,147.41,313.56,0.0,221.38,337.47,0.0,
2022-07-25,04:00:00,190.39,440.41,0.0,270.81,450.0,0.0,
2022-07-25,05:00:00,242.27,445.0,0.0,341.0,562.47,0.0,
2022-07-25,06:00:00,304.23,447.03,0.0,434.38,675.0,0.0,
2022-07-25,07:00:00,363.55,457.28,0.0,508.19,787.5,0.0,
2022-07-25,08:00:00,414.0,457.47,0.0,575.5,899.97,0.0,
2022-07-25,09:00:00,476.42,457.47,0.0,665.0,1012.47,0.0,
2022-07-25,10:00:00,523.48,457.47,0.0,728.19,1124.97,0.0,
2022-07-25,11:00:00,578.83,457.47,0.0,794.88,1237.47,0.0,
2022-07-25,12:00:00,624.42,457.75,0.0,860.56,1349.94,0.0,
2022-07-25,13:00:00,678.95,460.63,0.0,938.69,1462.44,0.0,
2022-07-25,14:00:00,728.42,490.84,0.0,1003.38,1574.94,0.0,
2022-07-25,15:00:00,800.73,490.84,0.0,1104.69,1687.44,0.0,
2022-07-25,16:00:00,853.75,490.84,0.0,1176.88,1799.94,0.0,
2022-07-25,17:00:00,907.34,490.84,0.0,1251.19,1912.44,0.0,
2022-07-25,18:00:00,976.86,490.94,0.0,1345.88,2024.94,0.0,
2022-07-25,19:00:00,1011.78,491.22,0.0,1393.31,2137.44,0.0,
2022-07-25,20:00:00,1011.78,491.22,0.0,1487.56,2249.94,0.0,
2022-07-25,21:00:00,1011.78,492.16,0.0,1545.31,2362.44,0.0,
2022-07-25,22:00:00,1011.78,494.44,0.0,1620.06,2474.94,0.0,
2022-07-25,23:00:00,1011.78,592.16,0.0,1696.88,2587.41,0.0,
2022-07-25,23:59:00,1011.78,621.44,0.0,1768.81,2698.06,0.0,
2022-07-26,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-26,01:00:00,0.0,0.0,0.0,91.5,112.53,0.0,
2022-07-26,02:00:00,0.0,4.81,0.0,158.38,225.0,0.0,
2022-07-26,03:00:00,0.0,101.63,0.0,215.88,337.5,0.0,
2022-07-26,04:00:00,0.0,101.63,0.0,294.38,450.0,0.0,
2022-07-26,05:00:00,0.0,101.63,0.0,364.88,562.5,0.0,
2022-07-26,06:00:00,0.0,101.63,0.0,439.5,675.0,0.0,
2022-07-26,07:00:00,24.88,101.63,0.0,510.19,787.5,0.0,
2022-07-26,08:00:00,79.58,101.63,0.0,585.69,900.0,0.0,
2022-07-26,09:00:00,137.44,104.66,0.0,670.19,1012.5,0.0,
2022-07-26,10:00:00,201.64,105.94,0.0,753.75,1125.0,0.0,
2022-07-26,11:00:00,258.64,109.75,0.0,834.06,1237.5,0.0,
2022-07-26,12:00:00,312.81,116.81,0.0,909.19,1350.0,0.0,
2022-07-26,13:00:00,384.2,211.88,0.0,1009.56,1462.5,0.0,
2022-07-26,14:00:00,446.0,375.38,0.0,1102.25,1575.0,0.0,
2022-07-26,15:00:00,523.17,535.25,0.0,1214.75,1687.47,0.0,
2022-07-26,16:00:00,584.0,582.19,0.0,1293.19,1799.97,0.0,
2022-07-26,17:00:00,647.38,612.94,0.0,1388.56,1912.47,0.0,
2022-07-26,18:00:00,705.75,773.34,0.0,1461.0,2024.97,0.0,
2022-07-26,19:00:00,758.94,975.97,0.0,1534.5,2137.47,0.0,
2022-07-26,20:00:00,771.7,1060.25,0.0,1625.5,2249.97,0.0,
2022-07-26,21:00:00,771.7,1172.5,0.0,1704.19,2362.47,0.0,
2022-07-26,22:00:00,771.7,1309.34,0.0,1778.69,2474.97,0.0,
2022-07-26,23:00:00,771.7,1341.16,0.0,1865.0,2587.47,0.0,
2022-07-26,23:59:00,771.7,1341.16,0.0,1953.19,2698.09,0.0,
2022-07-27,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-27,01:00:00,0.0,0.28,0.0,80.0,112.5,0.0,
2022-07-27,02:00:00,0.0,56.0,0.0,159.38,224.97,0.0,
2022-07-27,03:00:00,0.0,88.84,0.0,235.31,337.47,0.0,
2022-07-27,04:00:00,0.0,210.16,0.0,303.0,449.97,0.0,
2022-07-27,05:00:00,0.0,235.31,0.0,360.0,562.47,0.0,
2022-07-27,06:00:00,0.0,409.41,0.0,420.81,674.97,0.0,
2022-07-27,07:00:00,0.0,563.22,0.0,476.69,787.47,0.0,
2022-07-27,08:00:00,0.0,779.22,0.0,557.19,899.97,0.0,
2022-07-27,09:00:00,0.0,955.53,0.0,633.5,1012.47,0.0,
2022-07-27,10:00:00,0.0,1108.16,0.0,721.88,1124.97,0.0,
2022-07-27,11:00:00,0.0,1294.53,0.0,792.81,1237.44,0.0,
2022-07-27,12:00:00,0.0,1339.56,0.0,856.81,1349.94,0.0,
2022-07-27,13:00:00,32.19,1346.41,0.0,919.81,1462.44,0.0,
2022-07-27,14:00:00,68.97,1436.47,0.0,968.81,1574.94,0.0,
2022-07-27,15:00:00,130.86,1468.03,0.0,1067.31,1687.44,0.0,
2022-07-27,16:00:00,174.05,1520.53,0.0,1131.0,1799.94,0.0,
2022-07-27,17:00:00,218.89,1687.59,0.0,1183.56,1912.44,0.0,
2022-07-27,18:00:00,266.73,1881.63,0.0,1252.31,2024.94,0.0,
2022-07-27,19:00:00,309.88,2060.31,0.0,1305.88,2137.44,0.0,
2022-07-27,20:00:00,326.48,2157.78,0.0,1380.88,2249.94,0.0,
2022-07-27,21:00:00,326.48,2189.03,0.0,1443.06,2362.44,0.0,
2022-07-27,22:00:00,326.48,2189.03,0.0,1522.56,2474.94,0.0,
2022-07-27,23:00:00,326.48,2189.81,0.0,1593.31,2587.44,0.0,
2022-07-27,23:59:00,326.48,2189.81,0.0,1648.31,2698.0,0.0,
2022-07-28,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-28,01:00:00,0.0,32.38,0.0,63.56,112.5,0.0,
2022-07-28,02:00:00,32.08,90.16,0.0,117.0,225.0,0.0,
2022-07-28,03:00:00,90.75,90.16,0.0,202.5,337.5,0.0,
2022-07-28,04:00:00,135.98,90.16,0.0,256.5,450.0,0.0,
2022-07-28,05:00:00,186.77,90.16,0.0,330.69,562.5,0.0,
2022-07-28,06:00:00,228.13,90.16,0.0,381.69,675.0,0.0,
2022-07-28,07:00:00,228.13,90.16,0.0,449.75,787.5,0.0,
2022-07-28,08:00:00,228.13,90.75,0.0,518.75,900.0,0.0,
2022-07-28,09:00:00,228.13,90.75,0.0,588.06,1012.5,0.0,
2022-07-28,10:00:00,228.13,123.56,0.0,642.25,1124.97,0.0,
2022-07-28,11:00:00,228.13,217.94,0.0,714.88,1237.47,0.0,
2022-07-28,12:00:00,228.13,220.25,0.0,762.0,1349.97,0.0,
2022-07-28,13:00:00,228.13,276.13,0.0,831.19,1462.47,0.0,
2022-07-28,14:00:00,228.13,295.16,0.0,898.19,1574.97,0.0,
2022-07-28,15:00:00,228.13,492.63,0.0,965.0,1687.47,0.0,
2022-07-28,16:00:00,228.13,673.75,0.0,1020.25,1800.0,0.0,
2022-07-28,17:00:00,228.13,775.34,0.0,1108.25,1912.5,0.0,
2022-07-28,18:00:00,228.13,777.31,0.0,1178.75,2024.97,0.0,
2022-07-28,19:00:00,228.13,777.31,0.0,1247.5,2137.47,0.0,
2022-07-28,20:00:00,228.13,777.31,0.0,1334.75,2249.97,0.0,
2022-07-28,21:00:00,272.7,780.19,0.0,1407.19,2362.47,0.0,
2022-07-28,22:00:00,326.03,780.19,0.0,1480.25,2474.94,0.0,
2022-07-28,23:00:00,370.81,780.19,0.0,1547.56,2587.47,0.0,
2022-07-28,23:59:00,372.47,780.72,0.0,1604.06,2698.06,0.0,
2022-07-29,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-29,01:00:00,0.0,0.0,0.0,55.63,112.47,0.0,
2022-07-29,02:00:00,45.53,0.0,0.0,123.0,224.97,0.0,
2022-07-29,03:00:00,84.8,0.0,0.0,192.69,337.47,0.0,
2022-07-29,04:00:00,84.8,0.0,0.0,258.44,449.97,0.0,
2022-07-29,05:00:00,84.8,0.0,0.0,324.13,562.47,0.0,
2022-07-29,06:00:00,84.8,0.0,0.0,392.44,674.97,0.0,
